Date,Close,High,Low,Open,Volume,daily_return,log_return,volume_change,relative_volume,high_low_range,excess_return,daily_return_zscore,log_return_zscore,volume_change_zscore,relative_volume_zscore,log_volume
2023-01-18,79.20404815673828,81.332924628054,78.99611243922807,80.25363815796321,1185000,-0.010637137022804333,-0.010694115785647143,-0.08930218260067635,0.9932525879049495,0.02958135681200321,0.004925461477606752,-0.3201900513482045,-0.3083248409147044,-0.3303316076815071,0.0,13.98525417643287
2023-01-19,79.99620819091797,80.52099952906754,77.92673931367904,78.85750587080942,884200,0.010001509425529242,0.00995182533277337,-0.2538396624472574,0.7252296587926509,0.03329101458930302,0.01763985972182358,0.6092473630064966,0.6113240217435573,-0.46600810225548417,0.0,13.692439691339485
2023-01-20,80.65961456298828,80.91706205046192,79.34268065350352,79.6991440809495,675500,0.008292972717994784,0.008258774957056991,-0.2360325718163312,0.5584306074534572,0.019842805713029325,-0.010625428327986741,0.40896794216088816,0.41260218840562696,-0.40608151027811945,0.0,13.423209916766195
2023-01-23,81.48146057128906,81.98645168190035,80.70912566943174,80.7784375823053,645300,0.010189064412885251,0.010137505822845665,-0.04470762398223538,0.5611987546309986,0.015826289801481375,-0.0016922805707799693,0.45584149569944926,0.45827412790254524,-0.18928794054276915,0.0,13.377472153589553
2023-01-24,79.36248779296875,80.76853377180224,78.8872007083774,80.72892588521697,711500,-0.02600558168034306,-0.026349706033992636,0.10258794359212775,0.6188517104313261,0.023848394245595855,-0.025294078554527366,-0.9438900542363106,-0.9369754164817561,-0.11083032401575064,0.0,13.475132101992434
2023-01-25,79.04563903808594,79.05553534475757,77.10489775545284,78.23369617949012,827200,-0.003992424679394757,-0.004000415682882778,0.16261419536191135,0.7232855631432143,0.025298491355132947,-0.003810699619928415,0.20058162864023957,0.20675637108835132,-0.05191291610415979,0.0,13.625802991633057
2023-01-26,79.53082275390625,80.24374966730147,78.57035219305061,79.8080704303527,800600,0.006138020031523084,0.006119259117340871,-0.03215667311411996,0.6847475602767729,0.02129807780598024,-0.004869833437658233,0.6863260207274371,0.6829770764171745,-0.25384589344471625,0.0,13.593117974603032
2023-01-27,80.39228057861328,81.20422347254608,78.54065130203463,79.1644585989624,864900,0.010831747929638036,0.010773504754169253,0.08031476392705472,0.8550413729696599,0.0339132936429118,0.008336906958688939,0.9328720556292974,0.9286641369584309,0.9052196709801651,0.0,13.670370328496965
2023-01-30,77.90691375732422,80.1447097770974,77.77819381869381,79.9664781019928,853600,-0.030915490932723277,-0.03140345823444543,-0.013065094230546914,0.9756543604983426,0.030426470996743685,-0.01794674994803991,-1.8439976626415726,-1.8513111733212504,0.3370838423752402,0.9808459474565581,13.657219150477898
2023-01-31,78.87730407714844,79.04563192861747,77.33262672442306,77.95644149252766,1643700,0.012455766414350977,0.012378831552231845,0.9256091846298031,1.8079524830885993,0.02215113176355361,-0.002186703871159157,0.8597789755879373,0.8549924092006964,2.602406656329772,2.585256865162428,14.312460964577957
2023-02-01,80.48138427734375,81.06559117608117,78.29309948106831,79.12485001134502,1526300,0.02033639738278059,0.020132374279334283,-0.0714242258319645,1.6180773471291663,0.03541169928626039,0.0098840934381903,1.0915196618668146,1.079418193619051,-0.4022197415449735,1.592630924677456,14.23835771908219
