Date,open_std,high_std,low_std,close_std,daily_return_std,log_return_std,volume_change_std,relative_volume_std,log_volume,high_low_range_std,excess_return_std
2023-01-18,-1.0371491817651233,-1.026120756222508,-2.144409787224356,-2.0905916517871166,-1.4794517400697436,-1.4969580225657595,-0.2679434467461702,0.0,15.267522666536005,1.7424520616483197,0.0
2023-01-19,-1.2422188586985439,-0.5707763671603757,-0.5916084321885631,-0.3413564263871001,1.4223538945640966,1.421550539820046,0.1975557885890115,0.0,15.351388255890345,0.026315869133475764,0.0
2023-01-20,-0.5154456965293082,-0.6877600289605391,-0.10132391639878754,0.14112830130335569,0.376697740241617,0.3830997071863732,-0.0984403938352446,0.0,15.385479934539584,-0.8791460695051597,0.0
2023-01-23,-0.007257671544466599,-0.09981763816752981,0.06647315849249585,-0.3257338031247244,-0.41456204400885127,-0.41171158974600064,-0.0021055266352644547,0.0,15.387433709281101,-0.2434752734260361,0.0
2023-01-24,-0.8026465566082264,-0.6781858717855753,-0.3782953048239538,-0.041594312742817434,0.2420047770022987,0.24647278214436738,-1.036066421946612,0.0,15.09769390025772,-0.018621648003381983,0.0
2023-01-25,1.1695759722788799,2.293923355829545,1.6436684989074648,1.912991426623255,1.6179079094692004,1.609717373853225,2.7208429874700917,0.0,16.324288426180235,0.289895793861162,0.0
2023-01-26,1.6559328843166141,1.9220149027165792,1.4462050941348195,1.930139686129328,0.5223843952329421,0.5261923057728626,-0.9888535144328405,0.0,15.24011199384312,0.5115443757657692,0.0
2023-01-27,2.1150197557180093,1.5395237926727958,1.7704041414906966,1.2220110531507706,-0.6270163495373041,-0.6238189870159216,-0.2240349526705376,0.0,15.234611112740895,-1.0857151171852193,0.0
2023-01-30,0.9965156812893854,1.3067645554166494,1.2502176315465845,1.0492090622783752,-0.11945434588644624,-0.11403713603220839,0.06191316720291538,-0.2069203928590612,15.494157505187022,-0.5296863942349191,0.0
2023-01-31,1.3842260923709426,0.8712885627026956,1.0567511256814628,1.0567738781909517,0.07867447555590494,0.08396898617438642,-0.5943177582483087,-0.8151483134087486,15.07975055553078,-1.0423616663191537,-0.7600939935570642
2023-02-01,1.2826334920492033,1.5160980913296174,1.3375751176696684,1.5227543263199823,0.5364191455313508,0.5399271537967514,-0.11193490805306121,-0.6446519163756467,15.148325289037238,0.4250664164802364,-0.04515121156407245
2023-02-02,1.1489793105603114,0.7336015208192924,0.3402898299556265,0.16852807518107096,-1.8854394338360574,-1.8978446711553334,-0.019459142525009902,-0.3645570859773642,15.292262663023,1.336798842761846,-1.797634115189905
2023-02-03,0.3125260436884603,-0.2252133452280837,-0.6004226413629237,-0.5717613282226774,-0.870689704016979,-0.8704944521330794,-0.4067978147534254,-0.5711356712782573,15.076950345184498,1.1619925727988143,0.3102882878075608
2023-02-06,-0.7701848923627855,-1.292976182603239,-0.831798385694022,-1.3155134614800081,-0.7408276399640128,-0.7394027215780662,-0.36832020238291824,-0.6602901052351736,14.876317478072906,-1.1097223487563077,0.008649378149405142
2023-02-07,-2.1195380752888386,-1.7918075853440512,-1.914226592775048,-1.218851279818907,0.2565588509197732,0.26134352241802006,0.2057593379463487,-0.2531862990185167,15.186488468830891,0.627985485867567,-0.43749389376696196
2023-02-08,-1.553620592132999,-1.69475494154172,-1.2310860120818248,-1.562600923812316,-0.7519715067081666,-0.7499625450774707,0.11397464168648469,1.3157980888711829,15.170056478834066,-1.3051887650838059,0.5629761615575657
2023-02-09,-0.5756287599058971,-0.4298660806705488,-0.8049173458766502,-0.8129139628789431,1.0510826922975303,1.0494006102252942,0.17873260327884685,1.4140035002331164,15.228520119011392,0.9504895090261751,1.3713410524394818
2023-02-10,-0.5940862737830777,-0.8653071431144398,-0.9434716749870643,-0.4419258627641188,0.5158619948552609,0.5177423748368215,-0.504840285955919,0.6773025641883084,15.121814564206863,0.11701485005501117,0.22048342786388483
2023-02-13,-0.08447366947368583,0.2588297924847711,0.485558220249703,0.6296802951798972,1.3090395915636435,1.3026822585285651,0.20778174005968314,1.1261955205797547,15.147322597782901,-0.5440776965036984,0.3805290246935144
2023-02-14,0.5277050578294218,0.13636039138641687,-0.23261268690928938,-0.7749778856449595,-1.449464890114202,-1.4554994749038244,-0.846796196837019,0.10352446924363314,14.994596538342034,0.939272264534748,-1.1260972712596766
2023-02-15,-0.9048692301989981,-1.5057119538486927,-1.5000523534503314,-1.3085315145219782,-0.16983943643741495,-0.16525083044675223,-0.3304817729659342,-0.2634699572745641,14.925919985936007,-0.7036354633253954,-0.28781914688298843
2023-02-16,-1.6389793533874657,-1.482492141866762,-2.1148402873126693,-1.7442873798439569,-0.5073308311157501,-0.5045317924100412,-0.030333296019587945,-0.2057801021825226,14.89197982274342,1.4643900287293614,0.7117666548679483
2023-02-17,-1.356061223523735,-0.5427206803245598,-0.9664815754387693,-0.014577850591244727,1.444266386865496,1.4374079450399382,2.09919000798059,1.897722663058172,15.304677567565287,1.0394962450930563,1.5359003071462165
2023-02-21,-0.14397256418426208,-0.854634442565148,-1.0149792761317213,-1.564692495025031,-1.344179735073714,-1.3490544134701403,-0.8002279755318861,0.6710253208258231,15.169023687890933,0.6294805552758783,0.08609733936335971
2023-02-22,-1.375085400980069,-1.0572872339684587,-1.184037441673224,-1.4682328749239584,-0.11522334286679575,-0.1099518855827837,-0.4898339242414989,-0.1024153450556815,15.073403488532016,0.7058234945171737,-0.3726840920117886
2023-02-23,-1.2716981624811938,-1.72520339630554,-1.195250492498048,-1.0691495077426754,0.3202086815954214,0.32461915764415,1.0010516943678676,1.307241592427317,15.280385250313998,-1.445186472097471,-0.3770326805828944
2023-02-24,-1.4684341533703578,-1.721042126702586,-1.7180048432206845,-1.5172734081854862,-0.7690791493265263,-0.7681765388934725,-0.8465755278341561,-0.08137429012311753,15.08572072083601,0.32078523683323856,-0.1418236406157808
2023-02-27,-1.0788952732548154,-1.356024874293557,-1.0924812070613632,-1.3977491410228902,-0.004249079756316711,0.001013881668254831,0.29968380225815244,0.4156826774913916,15.166877237669116,-1.004969335608659,-0.5938875496276727
2023-02-28,-1.563480634417622,-1.6609834871412248,-1.71832092502029,-1.6967698715271478,-0.2544801702126029,-0.2511779283039168,1.061190378570144,1.709387514081908,15.420237591612674,-0.3748562866362727,-0.37025197659950854
2023-03-01,-0.6591265094893388,-0.8704808298412794,-1.1992761297724865,-1.2707406839528386,0.6888274816717354,0.6926945436920331,-0.8725166352837673,0.2315264501192241,15.255393315209659,0.9302996942039092,0.8099917526198888
2023-03-02,-1.6946759001322735,-0.9505745144460218,-0.9399377416788431,-0.5572078211297938,1.141727832704298,1.1412264842318722,-1.0240353788658283,-1.310878907711898,15.014390716755937,-0.4178077529430858,-0.02768735909953335
2023-03-03,-0.5186712623698239,-0.3780013188175396,-0.18514420274744886,0.12310525984778477,0.922967977954409,0.9227889109473992,-1.0361536586170161,-2.0322576513428565,14.717986706368961,-0.7936607129698235,-0.9862252048512381
2023-03-06,-0.08147769791997271,0.41905363319167466,0.6572425727981607,1.2086730701805546,1.1325447386474046,1.128922911666108,1.7840587445347806,-0.37471217461852524,15.075334538734216,-0.6917886220000886,1.6868151964909806
2023-03-07,1.1179797909913785,0.6676031222394797,0.5077346371822299,0.4803604679688415,-0.9728824723440346,-0.9729481387260257,0.11110607149496264,-0.08313860651070293,15.119211314805264,0.4117544363474274,1.213998209165292
2023-03-08,0.4629968229250802,0.7805700204149589,1.3602966234324023,0.9684946522879347,0.5979878696053622,0.599417432443787,-0.2754037832140095,-0.29214865556472513,15.07768651353527,-1.7880598025458108,0.5724280328951619
2023-03-09,1.5854179101543608,1.489611707937606,1.10791365840717,0.26569123611109297,-0.838176587241998,-0.8373018898655638,0.2731714365699207,0.23714413267768267,15.143990672585925,0.3862577748546217,1.332905196496748
2023-03-10,0.11145327359009598,0.2586085869746301,-0.02253563201730763,-0.3759972436463042,-0.776637151562968,-0.7757746400642997,0.09989045840831155,0.4208538455868893,15.194478395536093,0.6104240270061956,0.8304179350927493
2023-03-13,-0.6336119026163236,0.35214897754561014,-0.7225942648190219,-1.245441404064822,-1.118584956777703,-1.1205659773984795,2.261858105882767,2.4009355938918358,15.839545224493703,1.9770826479045163,-1.5067778496110453
2023-03-14,-1.1731003808096312,-2.1643621948639264,-1.5856524758714226,-1.2796951096317333,-0.03684582422438713,-0.03337587009517665,-0.7107591780142731,1.1041842908922688,15.630547166928784,-0.7322415274882215,-1.9697219012637002
2023-03-15,-1.939775393607136,-2.216859898485204,-2.206865801164615,-1.8900538538207816,-1.2515186760849835,-1.2550946901021933,0.1774058710899336,1.1976437294143663,15.777069199626448,0.24711004876955825,-0.5653901085464264
2023-03-16,-1.5409142682611932,-1.7469719126326384,-1.7608267817301535,-1.7867554696627792,-0.6495063804951896,-0.6489302233081669,-0.31732317544395844,0.7448720537202178,15.789633388668012,0.3598343846685185,-1.899845161873843
2023-03-17,-1.6262383015446156,-1.6122373109890658,-1.716274657837061,-1.6021979095130492,-0.25742990127500315,-0.2553616035033954,2.3663066127271883,2.422976413906449,16.749441946300202,1.019098775510287,0.4958636210283081
2023-03-20,-1.3078868918491722,-0.8696826349864144,-0.7260650304206153,-0.6310684316517875,2.3143348749786945,2.308364296932217,-1.439251642918356,-1.0254086925317332,15.446592734173924,-0.455941868166863,0.6995875434984505
