Date,Close,High,Low,Open,Volume,daily_return,log_return,volume_change,relative_volume,high_low_range,excess_return,daily_return_zscore,log_return_zscore,volume_change_zscore,relative_volume_zscore,log_volume
2023-01-18,45.047725677490234,45.69376684963307,44.91851392240133,45.472268025087054,2237900,-0.0057036733673876405,-0.005720001428547198,0.1102346579352087,1.2440311077263455,0.01725909562749612,0.009858925133023444,-0.7857468997482178,-0.7861406771422301,0.26821838373089396,0.0,14.621048930950638
2023-01-19,44.63240814208984,45.195389859718425,44.48474109489711,44.81699283124579,2496100,-0.009219500633034783,-0.009262263265338041,0.11537602216363552,1.3457950979652133,0.015975112978747534,-0.0015811503367404445,-0.8686605423942315,-0.8710365476509823,0.20220509920889557,0.0,14.73024047239637
2023-01-20,45.48149490356445,45.51841254724871,44.40168023075197,44.724700811338536,2142800,0.019023996168243906,0.01884530270546367,-0.1415408036536998,1.1154316649748834,0.025150676971978737,0.00010559512226238077,0.947995937707767,0.9490988351672424,-0.7546524648659823,0.0,14.577624409667944
2023-01-23,46.78281021118164,46.86587314611094,44.983119155480374,45.223076789353826,1696800,0.028611973075564068,0.028210294457726326,-0.20813888370356548,0.8797270813674966,0.041854678510020345,0.016730628091898847,1.4805826197804037,1.473635502556751,-0.8465150383664543,0.0,14.344255271577085
2023-01-24,47.06891250610352,47.20735189232658,46.496703182990544,46.70897432671536,1512400,0.006115543158488945,0.006096919116611101,-0.10867515322960863,0.7837122173915296,0.015283851556942306,0.006827046284304639,-0.030815374653008144,-0.02407966731800263,-0.4872817157584645,0.0,14.229209012199437
2023-01-25,46.8935661315918,46.98585672266666,46.349043194665185,46.69975025727798,2129600,-0.00372531178596891,-0.003732268041441182,0.40809309706426866,1.0584177410216395,0.013739518318142397,-0.003543586726502568,-0.6496491364342857,-0.6468373467446313,1.04635239812901,0.0,14.571445196194624
2023-01-26,46.83818435668945,47.21658137027178,46.28443383167239,46.98585139807134,1644000,-0.0011810100930889078,-0.001181708035080704,-0.2280240420736288,0.8355399244761358,0.020139547174530356,-0.012188863562270225,-0.3389851407320477,-0.3347254677488957,-0.8873982664615416,0.0,14.312643462870584
2023-01-27,47.6411247253418,47.881085873294474,46.81049891948882,46.81049891948882,2027200,0.01714285853904296,0.01699757774122569,0.2330900243309002,1.0054408475223562,0.02287065890169202,0.014648017568093863,0.9604275131959159,0.9630812279639915,0.7096151784856239,0.0,14.522166581840128
2023-01-30,47.327335357666016,47.64112829109489,47.01354242423714,47.40117064584237,1571300,-0.0065865230824172505,-0.006608309944716826,-0.22489147592738756,0.8068789861249474,0.01334904443478412,0.0063822179022661185,-0.8776434119027142,-0.880547209539937,-0.9553184248312722,-1.1068068059342866,14.267414496593727
2023-01-31,47.81648254394531,47.973377241154616,47.06891613784774,47.55806257110041,3041200,0.010335405164535016,0.010282360046696026,0.9354674473366003,1.4835628533657246,0.019215677298751503,-0.004307065120975118,0.3766969897428626,0.38265927136723416,2.299001124554991,1.772374058839874,14.927763061153936
2023-02-01,47.67804336547851,48.00106393218943,46.801268729271584,47.65035689423476,1590300,-0.002895218784434328,-0.0028994180374685877,-0.4770814152308299,0.8010900829651869,0.025635954654525055,-0.013347522729024619,-0.6847493793027375,-0.6840743883448703,-1.240757955045325,-0.8640588135232948,14.279433864455983
2023-02-02,48.91476058959961,49.05319999953247,48.001068229495736,48.139507639428594,1831900,0.025938925694600767,0.025608218363349082,0.15192102119097028,0.9547361563517915,0.021918924074906643,0.011239552450290846,1.2915370952690786,1.288367183037324,0.28756632902341245,-0.08298901013796732,14.420864783454727
2023-02-03,48.54558563232422,48.57327562354448,47.62266572660961,48.24102389418162,1698600,-0.00754731195298719,-0.0075759370310595694,-0.07276598067580109,0.9062438311289901,0.019961291171563065,0.002807298738323305,-1.0576057539716357,-1.0627921084511123,-0.27908106056192333,-0.2176330824552441,14.345315529047996
2023-02-06,47.871856689453125,47.97337844698039,47.2258120220925,47.97337844698039,1494400,-0.013878274081886688,-0.013975477721348497,-0.12021664900506301,0.8060018661445777,0.015829615053271653,-0.007737811064132294,-1.316490300048188,-1.3266508440862623,-0.4224170446235825,-0.6510865553766989,14.217236015621374
2023-02-07,47.530372619628906,47.991832547974816,47.115057979985615,47.64112201664717,2862300,-0.007133294871753959,-0.007158858460570471,0.9153506423982869,1.4390069781004284,0.018609221883196105,-0.02000580546978048,-0.6489562722194443,-0.649370153750955,1.5893836465126157,1.6890515771782935,14.867136404777375
2023-02-08,47.8810920715332,47.93646502002877,47.290423816510454,47.53038147486576,1798700,0.0073788491984061455,0.007351758673633745,-0.3715892813471684,0.9195854784533664,0.013661142180179907,0.01845957367457085,0.41350140218350906,0.41959939906463845,-0.8967403451922985,-0.2989049184472406,14.402575295672987
2023-02-09,46.65359878540039,48.22256327058489,46.4967040972119,47.982605653161336,2886400,-0.025636284241365437,-0.02597062024176497,0.6047145160393617,1.3875388779125386,0.037117881942012404,-0.016806488063630276,-1.645162522043503,-1.6611591020311425,0.8764479063681212,1.2220114787890866,14.87552095530271
2023-02-10,47.059688568115234,47.24426973675688,45.52764163203281,46.072161008449825,2493700,0.008704361363049307,0.00866669681576044,-0.13605182926829273,1.172468592492289,0.03770518399785204,0.006509099587354017,0.6758280915344512,0.6799069721260335,-0.49564039142893096,0.3776699908458395,14.729278510304457
2023-02-13,47.26272964477539,47.844170197217785,46.78281084981693,46.838187314079136,1789600,0.004314543568775919,0.004305262611492679,-0.2823515258451297,0.8328718161129236,0.022686951213941556,-0.007134065773990228,0.3002600384024967,0.30604412709275053,-0.7604968182786966,-0.864132303258074,14.397503247941987
2023-02-14,46.92124557495117,47.33656021388558,46.76434736883824,47.133516719148794,1281200,-0.007225229528442401,-0.0072514579130737115,-0.28408582923558334,0.6494619077309893,0.012236091750285913,-0.00694481499645494,-0.3829640670669932,-0.37835993380504024,-0.6207451060535991,-1.289540231908168,14.0633084772351
2023-02-15,46.6351432800293,46.718206215167946,46.21060095405849,46.38595447461335,1240100,-0.006097500000609712,-0.0061161656683581716,-0.03207930065563536,0.6399888527060572,0.01098460635935255,-0.008870675691105778,-0.27953894038168053,-0.27434439240987996,-0.16711536265983937,-1.1865875014208322,14.03070338587712
2023-02-16,46.97662734985352,47.161208525237264,45.61993388268946,46.21983326466737,1689300,0.007322462113469319,0.007295783046244261,0.3622288525118942,0.8782747487561283,0.03378511346621314,0.021111203602599993,1.026478506051774,1.02288518413449,0.7122665484968393,-0.3027621634055075,14.33982539187181
2023-02-17,46.57053756713867,47.03199751969611,46.238285837991704,46.93970693744864,1514500,-0.00864450697344743,-0.008682087457096161,-0.10347481205232933,0.7950047768527364,0.017165681368150006,-0.005877101148119679,-0.4120117094855051,-0.4068941432528949,-0.3709762250881593,-0.55094246772654,14.230596569733134
2023-02-21,46.127540588378906,46.376729407675505,45.79528882931677,46.15522706141397,1663800,-0.0095123870563254,-0.009557918783744915,0.09858038956751414,0.8656787862390476,0.012696515148661247,0.010528847199001934,-0.5472706747992122,-0.5423872044490139,0.050670685431154334,-0.3270961421916314,14.324615301865522
2023-02-22,45.721458435058594,46.745900216067355,45.49072843107141,46.39518962422191,1929500,-0.008803464224203972,-0.008842443653340038,0.15969467484072597,1.0551326639980751,0.027591815481649396,-0.007229908078317138,-0.46230233080841665,-0.45730238802525625,0.511318672053699,0.5868118968590865,14.472771978228657
2023-02-23,46.60744857788086,46.690511498350986,45.88757228091276,45.989094019338424,2483100,0.01937799390368755,0.01919263138815391,0.2869137082145634,1.3088787214303788,0.01749796682471732,0.014048564487613158,1.736576340829594,1.7233256225260825,0.7555353677514964,1.3386366407347654,14.72501874026392
2023-02-24,45.859893798828125,46.23829086019871,45.34306084905001,46.044478504031915,1822700,-0.016039384301493653,-0.016169407427533065,-0.2659578752365994,1.0178416864442272,0.01974348432561658,-0.005501832815935526,-1.3094152590365096,-1.3181056773567033,-1.0384467395972972,0.4444912832939692,14.415830024849512
2023-02-27,45.527645111083984,46.66283628414569,45.14001688186318,46.432106285052,2119800,-0.007244863871722074,-0.007271235347012178,0.1629999451363362,1.20899301911758,0.03373546372984105,-0.010317868438889044,-0.38162755576718616,-0.3796757760111981,0.6372304978595691,1.2808134530108337,14.566832774317797
2023-02-28,44.90005874633789,45.73068462169639,44.853909930489905,45.61993520911399,3760500,-0.013784731523337812,-0.01388062318190128,0.7739881120860459,1.9280166115511805,0.019547341414945154,-0.010748729695152281,-0.8253837667161787,-0.8301129859094768,2.077350908787097,2.3334414929819385,15.140062751170644
2023-03-01,43.875614166259766,44.88159702732636,43.18342422114037,44.60472175341062,3271500,-0.02281610778876053,-0.023080423349594717,-0.1300358994814519,1.5219960176414762,0.03932464450919224,-0.0180908429430805,-1.3521648597020943,-1.3655725071055198,-0.8757359389203944,1.0398552337648503,15.000759458962065
2023-03-02,44.18941116333008,44.41090999465519,43.40492704068082,43.40492704068082,2306900,0.007151968195390435,0.00712651416308467,-0.2948494574354271,1.022489539748954,0.02317669957218284,-0.00043022589140395695,0.9767556013315171,0.9801936816135287,-1.2311303387263721,-0.39493007324298907,14.651415623361245
2023-03-03,44.770843505859375,45.12155405917421,44.41090530248945,44.61394881030226,1704400,0.013157730035827875,0.013071919005299538,-0.2611730027309376,0.7549376126714711,0.016001672378539118,-0.0029900071249209237,1.3238805248803747,1.3232876260346278,-0.9215043196605598,-1.0861529899795597,14.348724287324455
2023-03-06,45.11233139038086,45.24153962937967,44.82622491784029,44.973891979647576,1597000,0.007627461485660625,0.007598519477505965,-0.06301337714151611,0.7047909899731676,0.009264994147970076,0.006940294715831463,0.7682899281485446,0.7717804369181056,-0.33456296905126487,-1.1652259322585463,14.28363805337103
2023-03-07,43.83869171142578,45.11232205640562,43.72794231815006,45.06617676926238,1672200,-0.02823262819058503,-0.028638832579734656,0.04708829054477137,0.7377049180327869,0.031658927103938805,-0.012905709075247351,-1.453615025050774,-1.4646103528069472,0.01686481139738245,-1.0088891132034055,14.329651280712508
2023-03-08,44.29092788696289,44.826219602291054,43.829467933453074,43.838695583432845,1675300,0.01031591404492671,0.010263068128863776,0.0018538452338237033,0.7474546476661283,0.022741587243344203,0.00890112003124277,0.8036671988217057,0.8045951844168268,-0.07363665389277362,-0.8629108660516911,14.331503408589462
2023-03-09,43.0080680847168,44.290929767291175,42.98961278397374,44.23555330308143,1712000,-0.028964392110279236,-0.029392140004054292,0.021906524204620137,0.7910434658053904,0.030270497895774427,-0.010505034236430566,-1.2846099515770948,-1.2910030600903681,0.0725605872176222,-0.6220539552884498,14.353173419795803
2023-03-10,41.21760559082031,43.18342610657401,41.06993853690728,42.98038258719599,3397400,-0.04163085145721157,-0.04252224272465151,0.98446261682243,1.4633242882370676,0.051460694730951606,-0.0271527130001602,-1.597446517160644,-1.6113568646381629,2.028020198369477,0.879484807673724,15.038521285510036
2023-03-13,41.45756149291992,41.87287616482302,40.70999860415447,40.89458329396253,2983100,0.005821684657806747,0.005804804135379055,-0.12194619414846652,1.238813469931853,0.02856491281112144,0.007331445660996194,0.7408945918694233,0.7422722677992408,-0.5055575935265832,0.3454580873309368,14.908473921455379
2023-03-14,42.583526611328125,42.78657013018951,41.72521076243626,42.24204721014693,2886300,0.02715946326463259,0.026797189842144378,-0.0324494653213101,1.2437678024312573,0.025436884520395334,0.010682807784008652,1.394900264164117,1.3781687928967705,-0.13259432206217997,0.690736777454856,14.875486309481737
2023-03-15,42.5927619934082,42.81426083528213,41.5775478193941,42.00209020020297,2798300,0.0002168768727017767,0.00021685335831257693,-0.03048886117174232,1.2309472174689546,0.029744731970728595,0.007197760438139467,0.13280263297336145,0.14176560737630764,-0.15619701399545732,0.8464942775598225,14.844523005262191
2023-03-16,42.48200225830078,42.574296361539545,41.63291763246442,42.12206405731971,2294300,-0.0026004356121483996,-0.0026038226179026553,-0.18010935210663614,1.0098018071944472,0.02261140421110097,-0.020162441829315036,0.05061766527098664,0.060250414080731715,-0.6256421128666539,0.06257437902713182,14.645938779920948
2023-03-17,40.82997512817383,42.65735598251621,40.78382631980707,42.297417809478134,4334900,-0.0388876946072888,-0.039664013788070426,0.8894216100771477,1.7099657604493743,0.04593805515004463,-0.02786823729722121,-1.2678426436060415,-1.2743966637305633,1.7573447838512046,1.8003411387923063,15.28220933056576
2023-03-20,40.80229187011719,41.346814804472096,40.68231480641857,41.02379421657527,2250300,-0.0006780131011526747,-0.0006782430559828086,-0.48088767906987473,0.8653635388265697,0.01633387876809529,-0.009596416819462772,0.3920740030780585,0.4004154069973412,-1.278150164823263,-0.7244072336160836,14.626574543010932
2023-03-21,40.51618576049805,41.30989393168392,40.24853813963649,41.23606216907458,2102100,-0.00701201075983382,-0.007036710437943357,-0.0658578856152513,0.795225845502005,0.02637004574837515,-0.019994204657618808,0.027649780089304934,0.03762274328766928,-0.3534366062652783,-0.9747152347419166,14.558447878741383
2023-03-22,38.62419509887695,40.48849365622889,38.60573979968269,40.2669948592987,2559000,-0.046697156361291126,-0.04782264654494837,0.21735407449693156,0.9367552905259228,0.04876875475811182,-0.030233932585577494,-1.372944818699699,-1.3849312776017326,0.20892824595571288,-0.6309462256019888,14.755127505919496
2023-03-23,38.476531982421875,39.24255724147728,38.33809610039541,38.76263843833298,2261200,-0.003823072974778241,-0.0038303995977008744,-0.11637358343102777,0.811428612439848,0.023591707285447048,-0.006807601708153643,0.29365944315824416,0.3023370926757462,-0.4732313821239135,-1.0586038657499863,14.631406646026232
2023-03-24,39.104122161865234,39.18718510852807,38.2181197445688,38.37501798633665,1984300,0.01631098612863746,0.016179391029987,-0.12245710242349195,0.7501001746440965,0.025356175825394477,0.010671178875532927,0.9486881471582624,0.94153210598463,-0.3301025193073396,-1.036200193963105,14.500777269029271
2023-03-27,39.60249328613281,39.962431488534826,39.17795097153865,39.344076837364206,2504900,0.012744720932607922,0.012664190480420006,0.26235952224965975,0.9643280617194598,0.020023520820832932,0.011097766626859684,0.7436520020564035,0.7417954373921044,0.6267905207880741,-0.23054297039992871,14.733759770762045
2023-03-28,39.74093246459961,40.10087066503978,39.20563722859932,39.34407662291941,2016100,0.0034957187535278322,0.003489622930783169,-0.195137530440337,0.8030543229743402,0.022834303934930328,0.005069562249244042,0.4987007847416434,0.5002347070975222,-0.5737247244509869,-0.6361954268027656,14.516676006124822
2023-03-29,40.59001541137695,40.90380830762652,40.26699486552882,40.34082662429701,1713000,0.021365451038011907,0.02114040955457821,-0.15033976489261447,0.7131527345847852,0.015814774462915064,0.007128182158175456,1.1665407704983117,1.1505130621604547,-0.41662317125367243,-0.7729737837585633,14.353757361077248
2023-03-30,41.03302001953125,41.38373058535448,40.84843532590533,41.07916531277268,1450900,0.010914127616471037,0.010854998366076675,-0.15300642148277876,0.6260166460281231,0.013104425057614761,0.005198858227803083,0.620826013989116,0.6200771301221264,-0.4325847809572956,-0.8977114329198491,14.187695300730915
2023-03-31,40.417667388916016,41.32205465731756,39.62516550154867,40.93046649367508,5746700,-0.014996523051979405,-0.015110107919810632,2.9607829622992625,2.337149480448177,0.04282352223115805,-0.02943306552374325,-0.7201485964968974,-0.7078371503879048,2.781615239518187,2.7871524594017094,15.564136508991822
2023-04-03,39.77433776855469,40.688046932768415,39.625160834737315,40.51090043531612,4425100,-0.015917039797743282,-0.01604507633506528,-0.22997546417944215,1.653420915955805,0.026823515050551503,-0.019615886274285677,-0.6700802275990824,-0.6592044852547668,-0.4851385251280079,1.1417494208429737,15.302803661022441
2023-04-04,39.40139389038086,40.044722311085486,39.01912777290567,40.03539675204586,3532800,-0.009376494973818872,-0.009420731039466428,-0.2016451605613433,1.2530325601191743,0.026284404514341178,-0.0035795228904889065,-0.33385647245628525,-0.3228017020481343,-0.43936335127523507,0.3146672811758352,15.077601598686412
2023-04-05,39.13100814819336,39.5692133373553,38.93521055659098,39.37341930241114,2760800,-0.006862339513666549,-0.006885993642688028,-0.2185235507246377,0.9722564604624627,0.016283532866550664,-0.004369968982438355,-0.6138201435637411,-0.6106665935026033,-0.4077484324667838,-0.21768128498808406,14.831031412979716
2023-04-06,39.74636459350586,39.783656156077846,39.04709711289992,39.40139007561293,1774600,0.015725545403330266,0.01560318018690344,-0.35721529991306866,0.6358476774683617,0.01886334958648158,0.01214638230890297,0.8843353314612762,0.8838294290573017,-0.5181781972436145,-0.7961235854300629,14.389086166890484
2023-04-10,40.91181564331055,40.91181564331055,39.4946329406656,39.63448432073407,2734400,0.02932220497959981,0.028900532211496285,0.5408542770201736,0.9541056480793321,0.03588291869363705,0.028325901982162227,1.5591582151501255,1.5476292148998516,0.31555365156006904,-0.2554591783935515,14.821422957054338
2023-04-11,41.340694427490234,42.05860948215623,40.93045877767754,41.107605262598355,2686600,0.010483005396750622,0.01042843970601295,-0.01748098303101231,0.931521098436254,0.027562620556160253,0.010524357874696855,0.3860657926046465,0.3921029884048022,-0.21506523906732597,-0.29089919986849255,14.803787383828654
2023-04-12,41.29408264160156,41.89079041176221,41.200844829602175,41.70431834442229,1999700,-0.001127503699059229,-0.0011281398095444948,-0.2556763195116504,0.6937477016159808,0.016745908609726377,0.003007380352947675,-0.3212618638739554,-0.31533313925293815,-0.44568523472631877,-0.7029317206426389,14.508508227347981
2023-04-13,40.78129196166992,41.405969371204506,40.35240508891293,41.21017527776763,2168200,-0.012418018445457202,-0.012495766357031592,0.08426263939590939,0.7405105226128593,0.026109082716882417,-0.025680708439095312,-0.8502631687085711,-0.8523934061915543,-0.13126282067269027,-0.6244345958307577,14.589408349421287
2023-04-14,40.54819869995117,41.303405429883234,40.371048632113144,41.06099422739294,1710800,-0.005715690957947883,-0.005732088029758934,-0.2109583986717093,0.579152801145577,0.02309468862863392,-0.0036463174851442126,-0.30990950686067337,-0.30589702124007256,-0.4202542253557758,-0.9052571520037338,14.352472239856581
2023-04-17,41.405967712402344,41.44326284013219,40.548201114570695,40.67873050496602,1783000,0.021154306231911724,0.020933660213622484,0.04220247837269109,0.6971379418204566,0.022074018105820815,0.017848149328946183,1.1976565531115484,1.1977664656034077,0.47766778616875694,-0.647648350571614,14.393808457697617
2023-04-18,41.31272888183594,41.48987538397712,40.921137197288665,41.28475576080194,1863500,-0.0022518210711562903,-0.002254360232765775,0.045148625911385354,0.8097104421579533,0.013898396419103906,-0.0031070413671300257,-0.42964585027692215,-0.4261876050320561,0.38766214272741556,-0.08379760036759243,14.437967534525937
2023-04-19,41.70431900024414,41.90011307353353,40.893169584717455,40.986403841524144,1117700,0.009478679550030344,0.009434038735970814,-0.4002146498524283,0.5425912531008336,0.024623757440225196,0.00956294154772841,0.2723707414107057,0.27851574343505553,-1.172637843060553,-1.367328747397442,13.926784455067764
2023-04-20,41.56446838378906,41.81620159315482,41.415287879484936,41.722967334623725,1054300,-0.0033533844888885556,-0.0033590196841648025,-0.05672362888073723,0.5580432757452575,0.009680331447568651,0.002599163664084414,-0.7150300997110369,-0.7139891329397186,0.00680270267584705,-1.0651806485215263,13.868388546061224
2023-04-21,42.123878479003906,42.31035054135147,41.38731578889336,41.76025991358848,2033200,0.013458853606630683,0.013369087769681792,0.9284833538840938,1.0616456238186243,0.02230235846089376,0.012555664719672954,0.5768362036241629,0.5818663958459472,2.18440992093108,1.6983471079911787,14.525121956390294
2023-04-24,42.496822357177734,42.52479192153705,41.946731732605784,42.31035029591188,2824400,0.008853502850164174,0.008814540394407624,0.3891402714932126,1.4678765578388266,0.013780815931409823,0.00800192368407382,0.4832261454755627,0.48681139993299694,0.8907076176997495,2.3159470394290964,14.853806864681765
2023-04-25,43.22405624389648,43.47579297423744,42.19846176213793,42.28237400558492,2201800,0.017112665050729614,0.016967892691372874,-0.22043619883869137,1.1738801275284434,0.030269615496875332,0.03292352393350284,1.14436301478878,1.1424112888553914,-0.6621460521462552,1.1157571037261191,14.604786219792194
2023-04-26,42.720584869384766,43.66226715368141,42.655320183145434,43.21473279567077,2015700,-0.011647943720756282,-0.011716312439092822,-0.08452175492778635,1.0737457784217423,0.023606597400102434,-0.007806756523426439,-1.253616551893242,-1.2579880330669668,-0.3637017272001,0.6549030497749881,14.5164775836818
2023-04-27,43.951297760009766,44.05385757422152,42.80449935471798,42.80449935471798,2021600,0.028808427936738656,0.0284012664746024,0.0029270228704667556,1.085364544185547,0.029187544261414847,0.009242278214241617,1.62832416559808,1.6177821434516348,-0.10836067680785096,0.5754954196871657,14.519400329713696
2023-04-28,44.799747467041016,44.94892442588889,44.07251023724001,44.175070063321535,2173000,0.01930431523692655,0.019120350713070073,0.07489117530668787,1.1383996395679006,0.019885733395515446,0.011051112483466019,0.7319201081445349,0.732738412557132,0.00770407055899342,0.5948222412353175,14.591619719431742
2023-05-01,44.4454460144043,44.958245088950605,44.231004381711685,44.538683826439474,2205400,-0.00790855914751254,-0.007939997666703539,0.01491026231017023,1.1303599069223909,0.016441876403322512,-0.00752245265730489,-1.1527643884401508,-1.1558838572689898,-0.149592052357873,0.4393946801312693,14.606419909739095
2023-05-02,43.98859405517578,44.39882976628096,43.33594358463564,44.249652820728265,2014300,-0.010278937443454983,-0.010332130547285828,-0.08665094767389137,1.0244946951895593,0.02452666525120165,0.0013073254929453215,-1.1940126071102153,-1.1978823879317573,-0.38883037827411787,-0.00410605946348719,14.515782794916772
2023-05-03,44.3708610534668,45.21930561448248,43.923330208205016,44.23100610828418,1961600,0.008690139034940092,0.00865259711626523,-0.026162935014645283,0.9566307247394576,0.02950539952536138,0.015688444099596577,0.1712136635482311,0.17727852932631666,-0.3594408767216636,-0.4912388837643978,14.489271534511827
2023-05-04,44.5386848449707,44.87433386265539,43.6436231689175,44.35221277329489,1532700,0.003782297379842925,0.003775162478328517,-0.21864804241435565,0.7304240910802194,0.028199095409072013,0.011001029714225341,-0.23848601420625895,-0.23266855433125633,-0.8581046955174895,-1.919272236535334,14.242542096430187
2023-05-05,44.6132698059082,44.90230168360646,44.05385716927929,44.74380274066983,1902100,0.0016746107613441197,0.0016732101641618452,0.24101259215763027,0.9121644303348263,0.0192592560298858,-0.016800140628171256,-0.309505342066845,-0.30445442934780487,1.220270478234362,-0.8173172780871416,14.458469622675509
2023-05-08,44.23100280761719,44.59462492662548,44.072503867786345,44.13776855555889,2490300,-0.008568459562683595,-0.008605379863675731,0.30923715892960413,1.21368521090723,0.011846866254875158,-0.009020588226932524,-0.8961939184761254,-0.8980227410298037,1.7773678416413692,1.1735419602230526,14.727914144669201
2023-05-09,43.69023513793945,45.52697895854312,42.944350495982654,44.47341490115872,2787500,-0.012225987098456792,-0.012301339278424715,0.11934305103802756,1.3208271339354252,0.0601389573420621,-0.00764656582119827,-0.9445279521749266,-0.9496356670566086,0.5358131089979609,1.5861045888489875,14.840656053494842
2023-05-10,43.85805892944336,44.240325024657814,42.888407131991606,44.10979565897363,2033200,0.003841219690716935,0.0038338610444589886,-0.27060089686098654,0.9626119109730751,0.03152175571607499,-0.0006427455726880638,0.08397942484021455,0.09031774784211188,-1.5687342022111903,-0.5055457050292875,14.525121956390294
2023-05-11,43.54106521606445,43.85806668448947,43.14015148962519,43.6249774740787,2513500,-0.00722771871616279,-0.007253965219781141,0.23622860515443644,1.1629251952474369,0.016641462073607567,-0.005531094722946883,-0.628240694904436,-0.6277253209369378,1.007979790077223,0.6274620741243091,14.73718715996629
2023-05-12,43.34526824951172,43.61564901254109,43.140148619864256,43.55038432250032,1288600,-0.004496834553337825,-0.004506975727379277,-0.48732842649691666,0.6216351812901607,0.011022224259512334,-0.0029135277187811726,-0.1706290856120266,-0.16770519430207845,-1.8408226019676213,-1.7692493942636145,14.069067691722386
2023-05-15,43.98859405517578,44.128448997669715,43.33594358463564,43.5783583440706,1535200,0.014841892359757303,0.014732829286046094,0.19137047959025288,0.765342240390847,0.018287484879296517,0.011883727920623421,1.772367499192674,1.7650771028776182,0.7220325792328632,-0.9054132744864295,14.244171875056342
2023-05-16,42.54344177246094,43.9979161039461,42.51546864993773,43.98859410087766,1259200,-0.032852886384642344,-0.03340466106141948,-0.17978113600833767,0.6523034205523236,0.03486842556563337,-0.026475203011489312,-2.2223802269361594,-2.2365314374953718,-0.6366428345761601,-1.1451282069716033,14.04598795079998
2023-05-17,42.739234924316406,42.795177611496385,42.189144282019306,42.60870554422198,1594700,0.004602193515575115,0.004591635803029244,0.2664390088945363,0.8421080424565666,0.014364674605058662,-0.007288635543213129,0.6372874409230804,0.6366661430480213,0.8699800245068687,-0.3131034072639331,14.28219681581306
2023-05-18,42.00267028808594,42.73923296387137,41.816198229365,42.40358396950542,1621100,-0.01723392188781092,-0.017384154486151656,0.01655483790054557,0.8520714413363188,0.022073616770311312,-0.026678970537237556,-0.8606327269624178,-0.8565724271610361,-0.10264341382198718,-0.33237609725156175,14.298616105994565
