feature_index,feature_name,importance_score
0,log_volume_0,28.538
1,log_return_std_0,16.348
2,low_std_0,24.96
3,excess_return_std_0,16.26
4,daily_return_std_0,24.947
5,open_std_0,28.529
6,relative_volume_std_0,16.023
7,high_low_range_std_0,15.949
8,high_std_0,28.454
9,volume_change_std_0,16.523
10,close_std_1,15.971
11,log_volume_1,28.526
12,log_return_std_1,24.897
13,low_std_1,16.341
14,excess_return_std_1,16.147
15,daily_return_std_1,16.031
16,open_std_1,24.844
17,relative_volume_std_1,16.3
18,high_low_range_std_1,28.582
19,high_std_1,24.867
20,volume_change_std_1,28.446
21,close_std_2,24.798
22,log_volume_2,16.381
23,log_return_std_2,16.397
24,low_std_2,16.531
25,excess_return_std_2,28.427
26,daily_return_std_2,16.413
27,open_std_2,16.279
28,relative_volume_std_2,28.512
29,high_low_range_std_2,28.361
30,high_std_2,16.438
31,volume_change_std_2,24.681
32,ticker,15.938
33,time_period_idx,28.625
