feature_index,feature_name,importance_score
0,high_std_0,32.391
1,low_std_0,36.026
2,close_std_0,65.796
3,daily_return_std_0,20.329
4,log_return_std_0,19.513
5,volume_change_std_0,31.297
6,relative_volume_std_0,50.583
7,log_volume_0,22.664
8,high_low_range_std_0,20.65
9,excess_return_std_0,24.229
10,open_std_1,35.812
11,high_std_1,316.626
12,low_std_1,117.941
13,close_std_1,238.607
14,daily_return_std_1,77.8
15,log_return_std_1,73.898
16,volume_change_std_1,30.309
17,relative_volume_std_1,20.442
18,log_volume_1,18.707
19,high_low_range_std_1,43.161
20,excess_return_std_1,178.984
21,open_std_2,39.336
22,high_std_2,51.045
23,low_std_2,21.045
24,close_std_2,20.501
25,daily_return_std_2,21.824
26,log_return_std_2,20.13
27,volume_change_std_2,19.157
28,relative_volume_std_2,21.473
29,log_volume_2,20.031
30,high_low_range_std_2,18.995
31,excess_return_std_2,20.524
