feature_index,feature_name,importance_score
0,feature_0,9.612
1,feature_1,6.823
2,feature_2,6.909
3,feature_3,9.453
4,feature_4,9.447
5,feature_5,9.544
6,feature_6,6.818
7,feature_7,9.408
8,feature_8,9.447
9,feature_9,6.839
10,feature_10,6.755
11,feature_11,9.475
12,feature_12,9.419
13,feature_13,9.609
14,feature_14,9.586
