window_idx,stock_idx,ticker,score,start_date,end_date,log_volume_0,daily_return_zscore_0,relative_volume_zscore_0,Close_0,Volume_0,Open_0,Low_0,relative_volume_0,high_low_range_0,daily_return_0,volume_change_0,log_return_0,excess_return_0,High_0,volume_change_zscore_0,log_return_zscore_0,log_volume_1,daily_return_zscore_1,relative_volume_zscore_1,Close_1,Volume_1,Open_1,Low_1,relative_volume_1,high_low_range_1,daily_return_1,volume_change_1,log_return_1,excess_return_1,High_1,volume_change_zscore_1,log_return_zscore_1,log_volume_2,daily_return_zscore_2,relative_volume_zscore_2,Close_2,Volume_2,Open_2,Low_2,relative_volume_2,high_low_range_2,daily_return_2,volume_change_2,log_return_2,excess_return_2,High_2,volume_change_zscore_2,log_return_zscore_2
64,14,NVDA,2.39791,2024-11-26,2024-11-29,19.06404770064548,0.5454916369536,-1.4972695413959485,136.89797973632812,190287700.0,137.6778530821544,135.64818075181995,0.7408069088310631,0.0267561357102118,0.0066166837189727,-0.4483485479728615,0.0065948895511751,0.0008946780713423,139.277601884859,-1.577836164290643,0.5582412162088731,19.23768536688078,-0.1574693933390821,-0.980484182211568,135.31822204589844,226370900.0,134.98827330747284,131.77879829463745,0.8696130696289659,0.0411228986604565,-0.0115396713192726,0.1896244476127464,-0.011606770023823,-0.0077384333018326,137.19792446250457,0.395123388256055,-0.1473622189955493,18.770373777983853,0.9855300374185684,-1.6108952325468984,138.22776794433594,141863200.0,136.75800311530705,136.02812477876728,0.5562124145567064,0.0242558102001833,0.021501508477185,-0.373315209684637,0.0212736120019921,0.0158937229883697,139.32759715528792,-1.1668846900823335,0.9912462073440892
