feature_index,feature_name,importance_score
0,High_0,35.747
1,Low_0,42.284
2,Open_0,23.651
3,Volume_0,46.233
4,daily_return_0,23.761
5,log_return_0,35.732
6,volume_change_0,23.395
7,relative_volume_0,35.751
8,high_low_range_0,35.649
9,excess_return_0,23.244
10,daily_return_zscore_0,42.278
11,log_return_zscore_0,23.863
12,volume_change_zscore_0,41.943
13,relative_volume_zscore_0,23.771
14,log_volume_0,23.951
15,Close_1,42.418
16,High_1,23.096
17,Low_1,23.876
18,Open_1,23.425
19,Volume_1,45.26
20,daily_return_1,23.664
21,log_return_1,23.461
22,volume_change_1,35.977
23,relative_volume_1,23.572
24,high_low_range_1,23.775
25,excess_return_1,23.679
26,daily_return_zscore_1,23.124
27,log_return_zscore_1,35.656
28,volume_change_zscore_1,23.828
29,relative_volume_zscore_1,23.365
30,log_volume_1,35.435
31,Close_2,23.822
32,High_2,42.156
33,Low_2,35.881
34,Open_2,35.771
35,Volume_2,51.359
36,daily_return_2,23.508
37,log_return_2,23.37
38,volume_change_2,35.958
39,relative_volume_2,42.284
40,high_low_range_2,23.674
41,excess_return_2,35.768
42,daily_return_zscore_2,42.291
43,log_return_zscore_2,23.877
44,volume_change_zscore_2,36.031
45,relative_volume_zscore_2,41.723
46,log_volume_2,23.462
