feature_index,feature_name,importance_score
0,log_volume_0,28.694
1,log_return_std_0,24.636
2,low_std_0,16.427
3,excess_return_std_0,15.995
4,daily_return_std_0,24.947
5,open_std_0,28.483
6,relative_volume_std_0,16.468
7,high_low_range_std_0,28.442
8,high_std_0,24.877
9,volume_change_std_0,24.947
10,close_std_1,24.723
11,log_volume_1,16.32
12,log_return_std_1,28.514
13,low_std_1,28.513
14,excess_return_std_1,16.491
15,daily_return_std_1,16.465
16,open_std_1,16.308
17,relative_volume_std_1,16.056
18,high_low_range_std_1,15.821
19,high_std_1,16.446
20,volume_change_std_1,16.33
21,close_std_2,28.442
22,log_volume_2,24.948
23,log_return_std_2,28.472
24,low_std_2,16.409
25,excess_return_std_2,16.486
26,daily_return_std_2,16.242
27,open_std_2,24.9
28,relative_volume_std_2,28.501
29,high_low_range_std_2,16.24
30,high_std_2,15.686
31,volume_change_std_2,28.431
32,ticker,28.508
33,time_period_idx,16.083
