index,subsequence_idx,score,start_date,end_date
26,26,3.36059,2024-06-28,2024-07-02
35,35,2.56498,2023-03-15,2023-03-17
70,70,2.50462,2024-12-18,2024-12-20
84,84,2.60588,2025-02-18,2025-02-20
92,92,2.76982,2025-03-19,2025-03-21
97,97,2.82547,2023-04-24,2023-04-26
110,110,2.85792,2023-06-14,2023-06-16
120,120,2.96395,2023-07-25,2023-07-27
145,145,2.6365,2023-10-31,2023-11-02
155,155,2.76703,2023-12-08,2023-12-12
