feature_index,feature_name,importance_score
0,High_0,41.76
1,Low_0,23.942
2,Open_0,23.926
3,Volume_0,98.796
4,daily_return_0,35.929
5,log_return_0,23.911
6,volume_change_0,42.515
7,relative_volume_0,23.86
8,high_low_range_0,36.111
9,excess_return_0,24.007
10,daily_return_zscore_0,23.858
11,log_return_zscore_0,23.843
12,volume_change_zscore_0,23.5
13,relative_volume_zscore_0,23.706
14,log_volume_0,24.104
15,Close_1,35.942
16,High_1,36.056
17,Low_1,23.608
18,Open_1,36.022
19,Volume_1,95.087
20,daily_return_1,24.007
21,log_return_1,24.112
22,volume_change_1,35.786
23,relative_volume_1,23.38
24,high_low_range_1,23.503
25,excess_return_1,23.673
26,daily_return_zscore_1,23.998
27,log_return_zscore_1,36.058
28,volume_change_zscore_1,23.414
29,relative_volume_zscore_1,42.573
30,log_volume_1,35.76
31,Close_2,42.523
32,High_2,35.838
33,Low_2,35.848
34,Open_2,35.994
35,Volume_2,62.809
36,daily_return_2,23.473
37,log_return_2,24.144
38,volume_change_2,23.453
39,relative_volume_2,42.809
40,high_low_range_2,24.106
41,excess_return_2,23.592
42,daily_return_zscore_2,42.669
43,log_return_zscore_2,35.92
44,volume_change_zscore_2,42.728
45,relative_volume_zscore_2,23.863
46,log_volume_2,42.641
