index,subsequence_idx,score,start_date,end_date
5,5,2.6339619474832485,2023-02-08,2023-02-10
23,23,3.389922408727862,2023-04-27,2023-05-01
34,34,2.1568836538117,2023-06-14,2023-06-16
53,53,2.427332516474265,2023-09-06,2023-09-08
63,63,2.0503942080522566,2023-10-18,2023-10-20
72,72,1.7627406255869602,2023-11-27,2023-11-29
97,97,1.6269642174522467,2024-03-15,2024-03-19
101,101,2.5980226249569442,2024-04-03,2024-04-05
114,114,2.671576550242181,2024-05-29,2024-05-31
121,121,2.8076585724804484,2024-06-28,2024-07-02
136,136,2.6016044191858017,2024-09-03,2024-09-05
137,137,1.6652800175590425,2024-09-06,2024-09-10
146,146,1.513309574669773,2024-10-15,2024-10-17
149,149,1.8855537470308756,2024-10-28,2024-10-30
152,152,2.0660284054206146,2024-11-08,2024-11-12
170,170,1.8681018796100144,2025-01-30,2025-02-03
