feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8
0.000920792043491,-0.3118132938517883,0.0116449833724915,0.0044872355123568,0.2247636301873974,0.0118140193295421,0.0138702177132488,0.057227384089123,0.0198574551193444
0.0229046317944019,-0.0494811683320522,0.0238588728262484,-0.0081423136884001,0.0461942787829778,0.0278494550038837,0.0138532226498362,0.3357487922705313,0.0200823577814765
-0.0035121274439122,0.9254800042431316,0.043914335640179,0.0166730430605632,-0.1981378949398121,0.0262273364682579,-0.0009480146671019,-0.1641703881827551,0.0159732005757912
0.0277511684196696,0.1479099678456592,0.0301073801194976,-0.0046879735641948,0.1031027795733678,0.0203748517262719,0.0185835174048001,-0.1627112022658462,0.028177480026502
0.0021473657467943,0.0027992784309711,0.0686950650862602,0.0479085914794428,-0.3298393249453317,0.0584932123502326,0.0350046236820715,0.0461655028517906,0.0483313913893072
0.0251894043814437,-0.0078539914599671,0.0252110311675462,0.0038675700114456,-0.3379868620274443,0.0144329262633464,0.0101983841713111,0.6402960615174054,0.0163117632682156
-0.0242409829758631,-0.0639390519187359,0.0404694470680244,0.0232402005359924,-0.2392234882739494,0.0265237198535443,0.024539824343879,1.170536492590538,0.0288949781048398
-0.0198776270934822,-0.2371319152313675,0.0462554840023087,0.0205928263127781,-0.0340872143683915,0.0255292566031259,-0.0039742130631775,0.3993941025986267,0.0185643093993338
-0.0016166649502998,-0.1024358767543152,0.0092332274041762,0.0088255776854779,0.0115025161754134,0.0103400821538914,-0.0126811973339794,0.3368869936034115,0.0184551399632994
-0.0088383758315206,-0.4135314449167693,0.0402818863830073,-0.0117498122486529,0.2191437474596937,0.0208377539373384,0.0236728831765788,0.5579818858698673,0.0364567304908384
0.0044872355123568,0.2247636301873974,0.0118140193295421,0.0138702177132488,0.057227384089123,0.0198574551193444,-0.0137026528949596,0.8779677320624371,0.0211843820923532
-0.0081423136884001,0.0461942787829778,0.0278494550038837,0.0138532226498362,0.3357487922705313,0.0200823577814765,0.0020241484615972,0.0828933092224231,0.0121951101319365
0.0166730430605632,-0.1981378949398121,0.0262273364682579,-0.0009480146671019,-0.1641703881827551,0.0159732005757912,-0.0019925511918607,0.8784266984505364,0.0197086519935507
-0.0046879735641948,0.1031027795733678,0.0203748517262719,0.0185835174048001,-0.1627112022658462,0.028177480026502,-0.0042878159972422,2.3617170185466,0.0205887200110241
0.0479085914794428,-0.3298393249453317,0.0584932123502326,0.0350046236820715,0.0461655028517906,0.0483313913893072,-0.0086132523370727,-0.2898892516204638,0.0179784256697332
0.0038675700114456,-0.3379868620274443,0.0144329262633464,0.0101983841713111,0.6402960615174054,0.0163117632682156,-0.0023555966152116,-0.4437771727196873,0.0138384022303862
0.0232402005359924,-0.2392234882739494,0.0265237198535443,0.024539824343879,1.170536492590538,0.0288949781048398,-0.0135049016510344,-0.5237312887915297,0.0366886972591576
0.0205928263127781,-0.0340872143683915,0.0255292566031259,-0.0039742130631775,0.3993941025986267,0.0185643093993338,-0.0337632275252747,-0.1846381803661975,0.0326295119304778
0.0088255776854779,0.0115025161754134,0.0103400821538914,-0.0126811973339794,0.3368869936034115,0.0184551399632994,-0.009307661101305,-0.4151382243487507,0.0136271887653025
-0.0117498122486529,0.2191437474596937,0.0208377539373384,0.0236728831765788,0.5579818858698673,0.0364567304908384,-0.0302810085986018,-0.4245515175291557,0.041666673529608
0.0138702177132488,0.057227384089123,0.0198574551193444,-0.0137026528949596,0.8779677320624371,0.0211843820923532,0.0094705154469019,-0.4164745873204349,0.0219496750303934
0.0138532226498362,0.3357487922705313,0.0200823577814765,0.0020241484615972,0.0828933092224231,0.0121951101319365,-0.0227271860366878,-0.3378531828201189,0.0253754419818805
-0.0009480146671019,-0.1641703881827551,0.0159732005757912,-0.0019925511918607,0.8784266984505364,0.0197086519935507,-0.0026619879373628,-0.5912611587607212,0.0243736106527028
0.0185835174048001,-0.1627112022658462,0.028177480026502,-0.0042878159972422,2.3617170185466,0.0205887200110241,-0.0017732247545236,-0.7222761970853574,0.0154437306750752
0.0350046236820715,0.0461655028517906,0.0483313913893072,-0.0086132523370727,-0.2898892516204638,0.0179784256697332,-0.0272596284319114,-0.1659790380032288,0.0269760654331308
0.0101983841713111,0.6402960615174054,0.0163117632682156,-0.0023555966152116,-0.4437771727196873,0.0138384022303862,-0.0069710220783859,0.1029548190987506,0.0123835947381964
0.024539824343879,1.170536492590538,0.0288949781048398,-0.0135049016510344,-0.5237312887915297,0.0366886972591576,-0.0100734605091667,-0.3859716366423917,0.0186482743199686
-0.0039742130631775,0.3993941025986267,0.0185643093993338,-0.0337632275252747,-0.1846381803661975,0.0326295119304778,0.0139772568888707,-0.0036699196393802,0.0437439885389759
-0.0126811973339794,0.3368869936034115,0.0184551399632994,-0.009307661101305,-0.4151382243487507,0.0136271887653025,0.0104208416058755,0.1222588342233836,0.0175272190485167
0.0236728831765788,0.5579818858698673,0.0364567304908384,-0.0302810085986018,-0.4245515175291557,0.041666673529608,-0.018072833503573,0.2456151224047102,0.0173410000605758
-0.0137026528949596,0.8779677320624371,0.0211843820923532,0.0094705154469019,-0.4164745873204349,0.0219496750303934,0.0023232869236451,-0.0633603319634521,0.0113946935434114
0.0020241484615972,0.0828933092224231,0.0121951101319365,-0.0227271860366878,-0.3378531828201189,0.0253754419818805,0.0077519410877298,-0.3861595884192474,0.0193010348336383
-0.0019925511918607,0.8784266984505364,0.0197086519935507,-0.0026619879373628,-0.5912611587607212,0.0243736106527028,-0.0053385713455703,0.3061399282693646,0.0224302262709945
-0.0042878159972422,2.3617170185466,0.0205887200110241,-0.0017732247545236,-0.7222761970853574,0.0154437306750752,0.0101505519798956,-0.0890804597701149,0.0222373736838611
-0.0086132523370727,-0.2898892516204638,0.0179784256697332,-0.0272596284319114,-0.1659790380032288,0.0269760654331308,0.0004916129244891,0.0805014441098752,0.0249252242006216
-0.0023555966152116,-0.4437771727196873,0.0138384022303862,-0.0069710220783859,0.1029548190987506,0.0123835947381964,-0.0025106351049417,-0.0762182573059646,0.0119238810017408
-0.0135049016510344,-0.5237312887915297,0.0366886972591576,-0.0100734605091667,-0.3859716366423917,0.0186482743199686,-0.0018266100813467,-0.1474406991260923,0.0111504451881121
-0.0337632275252747,-0.1846381803661975,0.0326295119304778,0.0139772568888707,-0.0036699196393802,0.0437439885389759,-0.0203634185783658,-0.2777619859768808,0.0213799750394985
-0.009307661101305,-0.4151382243487507,0.0136271887653025,0.0104208416058755,0.1222588342233836,0.0175272190485167,-0.0041009950639062,-0.2138301103573959,0.0175366089668586
-0.0302810085986018,-0.4245515175291557,0.041666673529608,-0.018072833503573,0.2456151224047102,0.0173410000605758,0.0157916378087974,-0.3859090456761866,0.0299802704824029
0.0094705154469019,-0.4164745873204349,0.0219496750303934,0.0023232869236451,-0.0633603319634521,0.0113946935434114,0.0103310946294361,0.2406815761448348,0.0185976869798438
-0.0227271860366878,-0.3378531828201189,0.0253754419818805,0.0077519410877298,-0.3861595884192474,0.0193010348336383,-0.0215383310611334,-0.2691865242399343,0.0230971418204377
-0.0026619879373628,-0.5912611587607212,0.0243736106527028,-0.0053385713455703,0.3061399282693646,0.0224302262709945,0.0108301252207809,1.0606147540983608,0.0365486823780661
-0.0017732247545236,-0.7222761970853574,0.0154437306750752,0.0101505519798956,-0.0890804597701149,0.0222373736838611,-0.0253726812381774,0.2326155534220271,0.0327078932843533
-0.0272596284319114,-0.1659790380032288,0.0269760654331308,0.0004916129244891,0.0805014441098752,0.0249252242006216,-0.0124487367071134,-0.3059546152533697,0.0209877292368729
-0.0069710220783859,0.1029548190987506,0.0123835947381964,-0.0025106351049417,-0.0762182573059646,0.0119238810017408,0.0008008953447402,0.0648004649360713,0.0089644725910434
-0.0100734605091667,-0.3859716366423917,0.0186482743199686,-0.0018266100813467,-0.1474406991260923,0.0111504451881121,0.0014378917594239,0.7106457753697466,0.0167148800599587
0.0139772568888707,-0.0036699196393802,0.0437439885389759,-0.0203634185783658,-0.2777619859768808,0.0213799750394985,-0.012152212158728,1.338356838307642,0.0299600396505005
0.0104208416058755,0.1222588342233836,0.0175272190485167,-0.0041009950639062,-0.2138301103573959,0.0175366089668586,-0.0117830091059404,0.3238892466194463,0.0174391756398407
-0.018072833503573,0.2456151224047102,0.0173410000605758,0.0157916378087974,-0.3859090456761866,0.0299802704824029,0.0082555927453129,0.4223788689029331,0.02247427480361
0.0023232869236451,-0.0633603319634521,0.0113946935434114,0.0103310946294361,0.2406815761448348,0.0185976869798438,0.002534494169327,0.6590901287553648,0.0170012431837756
0.0077519410877298,-0.3861595884192474,0.0193010348336383,-0.0215383310611334,-0.2691865242399343,0.0230971418204377,-0.0041928799902156,1.0602653474252306,0.0143236314217316
-0.0053385713455703,0.3061399282693646,0.0224302262709945,0.0108301252207809,1.0606147540983608,0.0365486823780661,-0.0125154449454846,0.610592891664512,0.022773509240447
0.0101505519798956,-0.0890804597701149,0.0222373736838611,-0.0253726812381774,0.2326155534220271,0.0327078932843533,-0.0076466267598863,0.2356737509736286,0.0163934186293607
0.0004916129244891,0.0805014441098752,0.0249252242006216,-0.0124487367071134,-0.3059546152533697,0.0209877292368729,-0.0160889436965822,0.6168936525886228,0.0148975973025499
-0.0025106351049417,-0.0762182573059646,0.0119238810017408,0.0008008953447402,0.0648004649360713,0.0089644725910434,-0.0054869570362481,-0.2411170745019557,0.0155308760575307
-0.0018266100813467,-0.1474406991260923,0.0111504451881121,0.0014378917594239,0.7106457753697466,0.0167148800599587,0.0022185221206405,-0.5995548707413114,0.0284498717750544
-0.0203634185783658,-0.2777619859768808,0.0213799750394985,-0.012152212158728,1.338356838307642,0.0299600396505005,0.0252508514877862,-0.5535475093447785,0.0296010321284532
-0.0041009950639062,-0.2138301103573959,0.0175366089668586,-0.0117830091059404,0.3238892466194463,0.0174391756398407,0.000165002042759,-0.2764591439688716,0.0094065171784589
0.0157916378087974,-0.3859090456761866,0.0299802704824029,0.0082555927453129,0.4223788689029331,0.02247427480361,-0.0123351118064166,-0.3068641412702934,0.0225629280930161
0.0103310946294361,0.2406815761448348,0.0185976869798438,0.002534494169327,0.6590901287553648,0.0170012431837756,-0.0132508264135073,-0.3347198940419279,0.0363984581866297
-0.0215383310611334,-0.2691865242399343,0.0230971418204377,-0.0041928799902156,1.0602653474252306,0.0143236314217316,0.0078946370650136,-0.5394018773193625,0.0126382187472787
0.0108301252207809,1.0606147540983608,0.0365486823780661,-0.0125154449454846,0.610592891664512,0.022773509240447,0.0292845979524327,-0.6941058793020413,0.036316389183354
-0.0253726812381774,0.2326155534220271,0.0327078932843533,-0.0076466267598863,0.2356737509736286,0.0163934186293607,0.014458795174989,-0.4476361999099505,0.0172174929247566
-0.0124487367071134,-0.3059546152533697,0.0209877292368729,-0.0160889436965822,0.6168936525886228,0.0148975973025499,-0.0156776738173722,-0.544537695878692,0.0233933455726169
0.0008008953447402,0.0648004649360713,0.0089644725910434,-0.0054869570362481,-0.2411170745019557,0.0155308760575307,0.0017241459449057,0.1984321058688147,0.0135952339243705
0.0014378917594239,0.7106457753697466,0.0167148800599587,0.0022185221206405,-0.5995548707413114,0.0284498717750544,-0.0156270574862985,0.7250961949551091,0.023243458344003
-0.012152212158728,1.338356838307642,0.0299600396505005,0.0252508514877862,-0.5535475093447785,0.0296010321284532,0.0236817062746355,0.2901148269741285,0.0369897903327593
-0.0117830091059404,0.3238892466194463,0.0174391756398407,0.000165002042759,-0.2764591439688716,0.0094065171784589,0.0188516456465244,0.2570583490185534,0.0222681236178126
0.0082555927453129,0.4223788689029331,0.02247427480361,-0.0123351118064166,-0.3068641412702934,0.0225629280930161,-0.0050601870238903,-0.0391190006574622,0.0214535800282227
0.002534494169327,0.6590901287553648,0.0170012431837756,-0.0132508264135073,-0.3347198940419279,0.0363984581866297,0.0259298578465512,0.2874296201822877,0.0360416168681331
-0.0041928799902156,1.0602653474252306,0.0143236314217316,0.0078946370650136,-0.5394018773193625,0.0126382187472787,0.0172323216940049,0.1575829383886255,0.0261643110429394
-0.0125154449454846,0.610592891664512,0.022773509240447,0.0292845979524327,-0.6941058793020413,0.036316389183354,0.0169776320713521,0.5562552985345768,0.0212687171044624
-0.0076466267598863,0.2356737509736286,0.0163934186293607,0.014458795174989,-0.4476361999099505,0.0172174929247566,0.015533032383163,-0.2155200521682425,0.0175677769151026
-0.0160889436965822,0.6168936525886228,0.0148975973025499,-0.0156776738173722,-0.544537695878692,0.0233933455726169,0.0090768719750151,-0.2243907866918882,0.0189230767918297
-0.0054869570362481,-0.2411170745019557,0.0155308760575307,0.0017241459449057,0.1984321058688147,0.0135952339243705,-0.0090647923853516,-0.009302046450219,0.0142675254610359
0.0022185221206405,-0.5995548707413114,0.0284498717750544,-0.0156270574862985,0.7250961949551091,0.023243458344003,0.0066146243786708,-0.236183395291202,0.0235704055094302
0.0252508514877862,-0.5535475093447785,0.0296010321284532,0.0236817062746355,0.2901148269741285,0.0369897903327593,0.0043183281214247,-0.1553512723730671,0.0333858700249139
0.000165002042759,-0.2764591439688716,0.0094065171784589,0.0188516456465244,0.2570583490185534,0.0222681236178126,-0.000850251173571,-0.0073796791443849,0.0135118663124378
-0.0123351118064166,-0.3068641412702934,0.0225629280930161,-0.0050601870238903,-0.0391190006574622,0.0214535800282227,-0.0064929093622919,0.3089291823469038,0.0238626157712549
-0.0132508264135073,-0.3347198940419279,0.0363984581866297,0.0259298578465512,0.2874296201822877,0.0360416168681331,-0.0124864749142206,-0.3102423466305845,0.0245123573767696
0.0078946370650136,-0.5394018773193625,0.0126382187472787,0.0172323216940049,0.1575829383886255,0.0261643110429394,0.013860435135649,0.3044012282497441,0.0180226766269158
0.0292845979524327,-0.6941058793020413,0.036316389183354,0.0169776320713521,0.5562552985345768,0.0212687171044624,0.0052283894816511,-0.0817380025940337,0.0167375399372067
0.014458795174989,-0.4476361999099505,0.0172174929247566,0.015533032383163,-0.2155200521682425,0.0175677769151026,-0.0069752637985054,0.0696176226101412,0.0169100983761227
-0.0156776738173722,-0.544537695878692,0.0233933455726169,0.0090768719750151,-0.2243907866918882,0.0189230767918297,-0.0111166958554222,0.3256771490875703,0.0191597505681568
0.0211031324009629,-0.1733485790514305,0.0249679082079948,-0.005480652830846,-0.2867990317560948,0.0120231319714144,-0.0213547672608436,-0.0441625083335016,0.0197136855328705
-0.0052903371977337,0.4969534167594838,0.0775581280822026,-0.0209027920200117,-0.4520745798319328,0.0311614480405444,-0.0453511748526385,-0.0536784088185957,0.0438526419102191
-0.055827704941103,-0.0258490851571339,0.060344865385428,0.0002594637190482,-0.0587364994821719,0.0408756098787786,-0.0067409931455144,-0.3801163156240176,0.0351718555224783
-0.0048803824639529,-0.1975482158194736,0.0115246466368257,-0.0070120805968558,0.0326943660601342,0.0145397537771083,0.0050687957949064,-0.1374729105813624,0.0103989878197245
-0.0140831640812595,0.5295505485431167,0.0268739758704691,-0.0063821843852726,-0.105429585068641,0.0233726161760052,0.015293538269703,0.0481938098111907,0.0235233790592826
-0.0346497329249381,3.3587548898324915,0.0577286681166205,0.0253399164265628,-0.5650169522728319,0.0393478205276927,-0.0041877518202168,-0.4611423633766555,0.0262985429411205
0.0363464800071804,-0.077238751282427,0.038973367829992,-0.0124597392970813,0.32925667090216,0.0174282075935657,-0.0219626481437362,-0.0641653722069542,0.020211745063313
0.0324579619509024,0.2831961888263317,0.0413370810833258,-0.0392760831710801,-0.3097303317695501,0.0402319218059413,-0.007030717404916,-0.439761392528848,0.0217604789188727
0.014077396239672,0.5568683049779457,0.0249045328142186,0.0097749654020717,-0.3185267631286047,0.0246800840209764,-0.0167576270250936,-0.2933927245731255,0.0208816426640193
-0.0074403224410239,0.3464901568071907,0.0255200039386375,0.0026851712730808,-0.3141053548106225,0.0225445289321915,-0.0121624433366713,-0.2776190979935823,0.01368777221252
0.0017241459449057,0.1984321058688147,0.0135952339243705,-0.0090647923853516,-0.009302046450219,0.0142675254610359,0.0047474840273207,-0.2241741377917777,0.0136331644500794
-0.0156270574862985,0.7250961949551091,0.023243458344003,0.0066146243786708,-0.236183395291202,0.0235704055094302,0.0428441078917469,0.2968851395197924,0.0531689503259842
0.0236817062746355,0.2901148269741285,0.0369897903327593,0.0043183281214247,-0.1553512723730671,0.0333858700249139,0.0193488000441324,0.1068602153637687,0.0294391307549827
0.0188516456465244,0.2570583490185534,0.0222681236178126,-0.000850251173571,-0.0073796791443849,0.0135118663124378,0.0002837006738289,0.2379053981252019,0.0099179026056109
-0.0050601870238903,-0.0391190006574622,0.0214535800282227,-0.0064929093622919,0.3089291823469038,0.0238626157712549,0.0108920048441929,-0.4011369576581286,0.0264741064653128
0.0259298578465512,0.2874296201822877,0.0360416168681331,-0.0124864749142206,-0.3102423466305845,0.0245123573767696,0.0126226049037718,-0.260027323361474,0.0181853437718288
0.0172323216940049,0.1575829383886255,0.0261643110429394,0.013860435135649,0.3044012282497441,0.0180226766269158,-0.0005063423696097,-0.2583176396735719,0.0106706850211495
0.0169776320713521,0.5562552985345768,0.0212687171044624,0.0052283894816511,-0.0817380025940337,0.0167375399372067,0.0208960961676842,-0.2138195994237125,0.0298122732303235
0.015533032383163,-0.2155200521682425,0.0175677769151026,-0.0069752637985054,0.0696176226101412,0.0169100983761227,0.0120174315301513,0.0586749562852146,0.013813536045915
0.0090768719750151,-0.2243907866918882,0.0189230767918297,-0.0111166958554222,0.3256771490875703,0.0191597505681568,0.0107267405863595,-0.0006709593636707,0.0276542429930601
-0.0090647923853516,-0.009302046450219,0.0142675254610359,0.0047474840273207,-0.2241741377917777,0.0136331644500794,0.0153278506923113,0.4274374056530112,0.0137032882542434
0.0066146243786708,-0.236183395291202,0.0235704055094302,0.0428441078917469,0.2968851395197924,0.0531689503259842,0.0287333827487292,0.5010007505629221,0.0275378265746644
0.0043183281214247,-0.1553512723730671,0.0333858700249139,0.0193488000441324,0.1068602153637687,0.0294391307549827,-0.0060257501582131,-0.0110048968535111,0.0160801762353149
-0.000850251173571,-0.0073796791443849,0.0135118663124378,0.0002837006738289,0.2379053981252019,0.0099179026056109,-0.0029167637362192,1.5268517712594654,0.0442436923499869
-0.0064929093622919,0.3089291823469038,0.0238626157712549,0.0108920048441929,-0.4011369576581286,0.0264741064653128,0.0165929344134121,0.5348608837970541,0.032674711431743
-0.0124864749142206,-0.3102423466305845,0.0245123573767696,0.0126226049037718,-0.260027323361474,0.0181853437718288,0.0096665745742809,0.501751562204128,0.0126508515456626
0.013860435135649,0.3044012282497441,0.0180226766269158,-0.0005063423696097,-0.2583176396735719,0.0106706850211495,-0.0010131977641764,0.8434193821413458,0.0142203540732545
0.0052283894816511,-0.0817380025940337,0.0167375399372067,0.0208960961676842,-0.2138195994237125,0.0298122732303235,0.0177869964743762,0.4617678763923822,0.0186949028744742
-0.0069752637985054,0.0696176226101412,0.0169100983761227,0.0120174315301513,0.0586749562852146,0.013813536045915,0.0036795639344884,0.354743989722885,0.0110441744636779
-0.0111166958554222,0.3256771490875703,0.0191597505681568,0.0107267405863595,-0.0006709593636707,0.0276542429930601,0.0111224258137865,0.4836641651235069,0.0226833958273242
0.0047474840273207,-0.2241741377917777,0.0136331644500794,0.0153278506923113,0.4274374056530112,0.0137032882542434,-0.0108966861956336,-0.5288358100100283,0.0141220190915908
0.0428441078917469,0.2968851395197924,0.0531689503259842,0.0287333827487292,0.5010007505629221,0.0275378265746644,-0.0060026394544751,-0.3186932244353696,0.01229200214199
0.0193488000441324,0.1068602153637687,0.0294391307549827,-0.0060257501582131,-0.0110048968535111,0.0160801762353149,0.0193998954481571,-0.4880101133804764,0.0315534267116311
0.0002837006738289,0.2379053981252019,0.0099179026056109,-0.0029167637362192,1.5268517712594654,0.0442436923499869,0.0054443082293067,-0.5642244497261548,0.0146136785979554
0.0108920048441929,-0.4011369576581286,0.0264741064653128,0.0165929344134121,0.5348608837970541,0.032674711431743,0.0293589139520287,-0.4092557048411175,0.0286378438458084
0.0126226049037718,-0.260027323361474,0.0181853437718288,0.0096665745742809,0.501751562204128,0.0126508515456626,-0.0161201831055711,-0.3338587144973678,0.0194372493677895
-0.0005063423696097,-0.2583176396735719,0.0106706850211495,-0.0010131977641764,0.8434193821413458,0.0142203540732545,0.0025355634376467,-0.6968549127640037,0.0112244545445255
