feature_index,feature_name,importance_score
0,log_volume_0,16.161
1,log_return_std_0,28.515
2,low_std_0,16.265
3,excess_return_std_0,16.359
4,daily_return_std_0,28.489
5,open_std_0,16.263
6,relative_volume_std_0,16.32
7,high_low_range_std_0,16.26
8,high_std_0,16.018
9,volume_change_std_0,16.032
10,close_std_1,28.401
11,log_volume_1,16.4
12,log_return_std_1,28.421
13,low_std_1,28.599
14,excess_return_std_1,16.487
15,daily_return_std_1,28.361
16,open_std_1,16.457
17,relative_volume_std_1,28.545
18,high_low_range_std_1,15.814
19,high_std_1,28.598
20,volume_change_std_1,24.969
21,close_std_2,24.736
22,log_volume_2,24.698
23,log_return_std_2,16.385
24,low_std_2,24.925
25,excess_return_std_2,16.078
26,daily_return_std_2,16.481
27,open_std_2,28.448
28,relative_volume_std_2,16.44
29,high_low_range_std_2,24.801
30,high_std_2,28.623
31,volume_change_std_2,24.93
32,ticker,24.837
33,time_period_idx,16.169
