index,subsequence_idx,score,start_date,end_date
2,2,4.768516642335968,2023-02-01,2023-02-03
13,13,4.424497352489557,2023-02-02,2023-02-06
36,36,2.3495022347454504,2023-07-26,2023-07-28
46,46,2.1095449331052527,2023-02-07,2023-02-09
105,105,2.456555547443805,2023-10-24,2023-10-26
106,106,2.459477870636141,2023-10-25,2023-10-27
179,179,1.8795990018803903,2023-02-24,2023-02-28
180,180,4.286482166830598,2024-01-31,2024-02-02
181,181,3.7481429981844046,2024-02-01,2024-02-05
182,182,3.829679703622982,2024-02-02,2024-02-06
212,212,2.1706378855875954,2023-03-01,2023-03-03
224,224,1.974650741837535,2023-03-02,2023-03-06
243,243,3.5304414245800277,2024-04-23,2024-04-25
244,244,3.2637527858875197,2024-04-24,2024-04-26
245,245,3.232191390076348,2024-04-25,2024-04-29
312,312,1.8838249382324996,2023-03-14,2023-03-16
317,317,2.274717856606899,2024-07-30,2024-08-01
318,318,2.0380246554464314,2024-07-31,2024-08-02
427,427,2.4433928051864164,2024-12-18,2024-12-20
429,429,1.9987273077543835,2024-12-20,2024-12-24
469,469,2.3699737100399187,2025-02-13,2025-02-18
470,470,2.475580586228358,2025-02-14,2025-02-19
471,471,2.0283158799942687,2025-02-18,2025-02-20
510,510,3.5434087775719676,2023-04-25,2023-04-27
511,511,2.7844478607310577,2023-04-26,2023-04-28
512,512,2.099738651380063,2023-04-27,2023-05-01
524,524,2.212915966898826,2023-01-30,2023-02-01
535,535,5.176420570320977,2023-01-31,2023-02-02
