feature_index,feature_name,importance_score
0,high_std_0,17.587
1,low_std_0,17.761
2,close_std_0,18.891
3,daily_return_std_0,27.258
4,log_return_std_0,26.54
5,volume_change_std_0,28.56
6,relative_volume_std_0,28.667
7,log_volume_0,46.187
8,high_low_range_std_0,35.946
9,excess_return_std_0,38.017
10,open_std_1,18.315
11,high_std_1,18.026
12,low_std_1,19.065
13,close_std_1,18.637
14,daily_return_std_1,19.154
15,log_return_std_1,19.114
16,volume_change_std_1,46.44
17,relative_volume_std_1,33.248
18,log_volume_1,37.514
19,high_low_range_std_1,19.766
20,excess_return_std_1,36.547
21,open_std_2,18.38
22,high_std_2,30.008
23,low_std_2,18.502
24,close_std_2,32.732
25,daily_return_std_2,18.447
26,log_return_std_2,18.935
27,volume_change_std_2,19.964
28,relative_volume_std_2,30.487
29,log_volume_2,36.998
30,high_low_range_std_2,19.167
31,excess_return_std_2,34.381
