feature_index,feature_name,importance_score
0,log_volume_0,28.519
1,log_return_std_0,16.118
2,low_std_0,15.854
3,excess_return_std_0,16.114
4,daily_return_std_0,16.355
5,open_std_0,28.483
6,relative_volume_std_0,24.779
7,high_low_range_std_0,24.765
8,high_std_0,28.696
9,volume_change_std_0,24.81
10,close_std_1,24.864
11,log_volume_1,16.526
12,log_return_std_1,28.538
13,low_std_1,28.446
14,excess_return_std_1,15.969
15,daily_return_std_1,16.395
16,open_std_1,16.266
17,relative_volume_std_1,28.532
18,high_low_range_std_1,15.746
19,high_std_1,16.009
20,volume_change_std_1,16.533
21,close_std_2,16.308
22,log_volume_2,16.373
23,log_return_std_2,16.405
24,low_std_2,24.84
25,excess_return_std_2,28.428
26,daily_return_std_2,16.429
27,open_std_2,28.491
28,relative_volume_std_2,16.521
29,high_low_range_std_2,16.315
30,high_std_2,24.871
31,volume_change_std_2,28.621
32,ticker,28.246
33,time_period_idx,24.783
