feature_index,feature_name,importance_score
0,log_volume_0,16.39
1,log_return_std_0,24.913
2,low_std_0,28.581
3,excess_return_std_0,16.446
4,daily_return_std_0,16.403
5,open_std_0,16.038
6,relative_volume_std_0,15.98
7,high_low_range_std_0,28.555
8,high_std_0,28.661
9,volume_change_std_0,28.522
10,close_std_1,28.562
11,log_volume_1,16.161
12,log_return_std_1,16.388
13,low_std_1,16.269
14,excess_return_std_1,24.941
15,daily_return_std_1,16.429
16,open_std_1,28.413
17,relative_volume_std_1,28.318
18,high_low_range_std_1,16.411
19,high_std_1,24.854
20,volume_change_std_1,24.896
21,close_std_2,16.249
22,log_volume_2,24.949
23,log_return_std_2,16.107
24,low_std_2,16.021
25,excess_return_std_2,24.707
26,daily_return_std_2,16.208
27,open_std_2,28.32
28,relative_volume_std_2,16.348
29,high_low_range_std_2,28.585
30,high_std_2,16.256
31,volume_change_std_2,24.831
32,ticker,28.483
33,time_period_idx,16.477
