feature_index,feature_name,importance_score
0,High_0,42.046
1,Low_0,22.561
2,Open_0,23.338
3,Volume_0,42.12
4,daily_return_0,35.099
5,log_return_0,23.474
6,volume_change_0,35.638
7,relative_volume_0,35.49
8,high_low_range_0,35.466
9,excess_return_0,23.319
10,daily_return_zscore_0,41.393
11,log_return_zscore_0,23.583
12,volume_change_zscore_0,23.458
13,relative_volume_zscore_0,23.113
14,log_volume_0,22.871
15,Close_1,23.336
16,High_1,35.414
17,Low_1,22.824
18,Open_1,42.033
19,Volume_1,42.655
20,daily_return_1,23.089
21,log_return_1,35.316
22,volume_change_1,35.383
23,relative_volume_1,22.955
24,high_low_range_1,35.532
25,excess_return_1,23.091
26,daily_return_zscore_1,35.673
27,log_return_zscore_1,23.518
28,volume_change_zscore_1,35.513
29,relative_volume_zscore_1,35.458
30,log_volume_1,41.998
31,Close_2,23.491
32,High_2,35.5
33,Low_2,23.447
34,Open_2,23.543
35,Volume_2,49.067
36,daily_return_2,23.304
37,log_return_2,23.273
38,volume_change_2,42.056
39,relative_volume_2,23.405
40,high_low_range_2,23.304
41,excess_return_2,23.254
42,daily_return_zscore_2,42.105
43,log_return_zscore_2,23.309
44,volume_change_zscore_2,42.106
45,relative_volume_zscore_2,23.396
46,log_volume_2,42.202
