window_idx,stock_idx,ticker,score,start_date,end_date,log_volume_0,daily_return_zscore_0,relative_volume_zscore_0,Close_0,Volume_0,Open_0,Low_0,relative_volume_0,high_low_range_0,daily_return_0,volume_change_0,log_return_0,excess_return_0,High_0,volume_change_zscore_0,log_return_zscore_0,log_volume_1,daily_return_zscore_1,relative_volume_zscore_1,Close_1,Volume_1,Open_1,Low_1,relative_volume_1,high_low_range_1,daily_return_1,volume_change_1,log_return_1,excess_return_1,High_1,volume_change_zscore_1,log_return_zscore_1,log_volume_2,daily_return_zscore_2,relative_volume_zscore_2,Close_2,Volume_2,Open_2,Low_2,relative_volume_2,high_low_range_2,daily_return_2,volume_change_2,log_return_2,excess_return_2,High_2,volume_change_zscore_2,log_return_zscore_2
278,27,AAPL,2.10425,2024-06-07,2024-06-11,17.78776094867381,1.060222183150108,-0.0610850784952371,196.23046875,53103900.0,193.99796669662615,193.48968053965237,1.0356819874584418,0.0144225974068234,0.0123918846227695,0.2894992448120286,0.012315733677614,0.0135071043527998,196.28030430445065,0.8343437702263726,1.0591636571304237,18.39291996459843,-2.28548108456826,2.0220119061740207,192.4730987548828,97262100.0,196.2404356269631,191.50634675889475,1.6953158281140952,0.02680202611949,-0.019147739997014,0.831543445961596,-0.0193334321823785,-0.0217285946615285,196.63910486677477,1.86981249251514,-2.293358264455436,18.96517303761147,2.6367662692845473,2.393560839451221,206.45611572265625,172373300.0,193.00133588013964,192.9814138224934,2.4844667946567043,0.0698755277493557,0.0726492016714555,0.7722555856803421,0.0701314779219134,0.069938820356318,206.46609195915696,1.447316720294657,2.62163747834065
