feature_index,feature_name,importance_score
0,log_volume_0,16.533
1,log_return_std_0,16.469
2,low_std_0,28.487
3,excess_return_std_0,28.49
4,daily_return_std_0,16.491
5,open_std_0,24.889
6,relative_volume_std_0,16.461
7,high_low_range_std_0,16.276
8,high_std_0,24.953
9,volume_change_std_0,24.616
10,close_std_1,16.52
11,log_volume_1,16.036
12,log_return_std_1,24.718
13,low_std_1,24.973
14,excess_return_std_1,28.487
15,daily_return_std_1,24.802
16,open_std_1,28.464
17,relative_volume_std_1,28.572
18,high_low_range_std_1,28.514
19,high_std_1,16.297
20,volume_change_std_1,28.454
21,close_std_2,16.176
22,log_volume_2,24.748
23,log_return_std_2,28.512
24,low_std_2,16.102
25,excess_return_std_2,28.448
26,daily_return_std_2,16.238
27,open_std_2,16.407
28,relative_volume_std_2,16.537
29,high_low_range_std_2,16.467
30,high_std_2,16.109
31,volume_change_std_2,28.572
32,ticker,16.187
33,time_period_idx,16.164
