feature_index,feature_name,importance_score
0,log_volume_0,16.348
1,log_return_std_0,16.335
2,low_std_0,24.821
3,excess_return_std_0,24.918
4,daily_return_std_0,16.283
5,open_std_0,16.125
6,relative_volume_std_0,24.942
7,high_low_range_std_0,28.59
8,high_std_0,16.554
9,volume_change_std_0,16.255
10,close_std_1,28.704
11,log_volume_1,24.93
12,log_return_std_1,28.445
13,low_std_1,16.135
14,excess_return_std_1,28.574
15,daily_return_std_1,16.437
16,open_std_1,15.728
17,relative_volume_std_1,24.853
18,high_low_range_std_1,24.946
19,high_std_1,16.529
20,volume_change_std_1,16.01
21,close_std_2,16.186
22,log_volume_2,16.003
23,log_return_std_2,28.347
24,low_std_2,28.633
25,excess_return_std_2,24.812
26,daily_return_std_2,28.48
27,open_std_2,28.473
28,relative_volume_std_2,28.413
29,high_low_range_std_2,16.348
30,high_std_2,16.491
31,volume_change_std_2,16.424
32,ticker,28.341
33,time_period_idx,16.534
