feature_index,feature_name,importance_score
0,high_std_0,45.43
1,low_std_0,19.223
2,close_std_0,31.442
3,daily_return_std_0,31.754
4,log_return_std_0,42.635
5,volume_change_std_0,30.333
6,relative_volume_std_0,72.805
7,log_volume_0,18.75
8,high_low_range_std_0,43.09
9,excess_return_std_0,30.636
10,open_std_1,21.186
11,high_std_1,30.509
12,low_std_1,19.694
13,close_std_1,22.907
14,daily_return_std_1,20.562
15,log_return_std_1,19.783
16,volume_change_std_1,60.836
17,relative_volume_std_1,50.443
18,log_volume_1,20.068
19,high_low_range_std_1,34.31
20,excess_return_std_1,21.889
21,open_std_2,46.206
22,high_std_2,21.417
23,low_std_2,22.539
24,close_std_2,21.755
25,daily_return_std_2,20.585
26,log_return_std_2,21.793
27,volume_change_std_2,30.86
28,relative_volume_std_2,61.272
29,log_volume_2,18.718
30,high_low_range_std_2,19.356
31,excess_return_std_2,38.089
