feature_index,feature_name,importance_score
0,high_std_0,18.634
1,low_std_0,22.067
2,close_std_0,91.598
3,daily_return_std_0,19.749
4,log_return_std_0,20.236
5,volume_change_std_0,32.892
6,relative_volume_std_0,40.256
7,log_volume_0,19.821
8,high_low_range_std_0,22.029
9,excess_return_std_0,20.586
10,open_std_1,71.876
11,high_std_1,95.944
12,low_std_1,150.225
13,close_std_1,225.259
14,daily_return_std_1,105.704
15,log_return_std_1,44.382
16,volume_change_std_1,40.768
17,relative_volume_std_1,29.917
18,log_volume_1,23.074
19,high_low_range_std_1,21.004
20,excess_return_std_1,21.893
21,open_std_2,150.568
22,high_std_2,512.914
23,low_std_2,129.369
24,close_std_2,274.68
25,daily_return_std_2,22.512
26,log_return_std_2,21.475
27,volume_change_std_2,22.833
28,relative_volume_std_2,18.225
29,log_volume_2,22.543
30,high_low_range_std_2,34.882
31,excess_return_std_2,22.128
