feature_index,feature_name,importance_score
0,High_0,35.583
1,Low_0,35.749
2,Open_0,23.88
3,Volume_0,52.478
4,daily_return_0,41.557
5,log_return_0,42.343
6,volume_change_0,23.886
7,relative_volume_0,23.644
8,high_low_range_0,23.734
9,excess_return_0,35.579
10,daily_return_zscore_0,35.593
11,log_return_zscore_0,23.406
12,volume_change_zscore_0,23.805
13,relative_volume_zscore_0,42.724
14,log_volume_0,23.071
15,Close_1,23.441
16,High_1,23.507
17,Low_1,23.641
18,Open_1,23.663
19,Volume_1,47.813
20,daily_return_1,42.14
21,log_return_1,35.858
22,volume_change_1,35.544
23,relative_volume_1,23.849
24,high_low_range_1,35.86
25,excess_return_1,42.222
26,daily_return_zscore_1,23.345
27,log_return_zscore_1,23.763
28,volume_change_zscore_1,23.13
29,relative_volume_zscore_1,35.556
30,log_volume_1,23.71
31,Close_2,23.809
32,High_2,23.733
33,Low_2,23.656
34,Open_2,35.62
35,Volume_2,46.174
36,daily_return_2,23.814
37,log_return_2,23.737
38,volume_change_2,35.719
39,relative_volume_2,42.487
40,high_low_range_2,23.11
41,excess_return_2,35.753
42,daily_return_zscore_2,42.469
43,log_return_zscore_2,42.252
44,volume_change_zscore_2,35.808
45,relative_volume_zscore_2,23.717
46,log_volume_2,23.475
