index,subsequence_idx,score,start_date,end_date
104,104,3.35922,2023-05-23,2023-05-25
106,106,3.56733,2023-05-26,2023-05-31
110,110,2.85355,2023-06-14,2023-06-16
112,112,3.21677,2023-06-23,2023-06-27
156,156,2.735,2023-12-13,2023-12-15
174,174,2.62409,2024-02-23,2024-02-27
