feature_index,feature_name,importance_score
0,high_std_0,21.513
1,low_std_0,19.786
2,close_std_0,39.999
3,daily_return_std_0,30.547
4,log_return_std_0,29.361
5,volume_change_std_0,18.785
6,relative_volume_std_0,17.889
7,log_volume_0,18.663
8,high_low_range_std_0,18.804
9,excess_return_std_0,20.607
10,open_std_1,21.427
11,high_std_1,32.637
12,low_std_1,324.986
13,close_std_1,34.28
14,daily_return_std_1,19.922
15,log_return_std_1,19.785
16,volume_change_std_1,17.376
17,relative_volume_std_1,19.139
18,log_volume_1,18.961
19,high_low_range_std_1,19.339
20,excess_return_std_1,18.204
21,open_std_2,392.561
22,high_std_2,120.765
23,low_std_2,90.241
24,close_std_2,34.671
25,daily_return_std_2,48.346
26,log_return_std_2,34.355
27,volume_change_std_2,39.626
28,relative_volume_std_2,54.164
29,log_volume_2,18.199
30,high_low_range_std_2,35.203
31,excess_return_std_2,31.641
