window_idx,stock_idx,ticker,score,start_date,end_date,close_std_0,log_volume_0,log_return_std_0,low_std_0,excess_return_std_0,daily_return_std_0,open_std_0,relative_volume_std_0,high_low_range_std_0,high_std_0,volume_change_std_0,close_std_1,log_volume_1,log_return_std_1,low_std_1,excess_return_std_1,daily_return_std_1,open_std_1,relative_volume_std_1,high_low_range_std_1,high_std_1,volume_change_std_1,close_std_2,log_volume_2,log_return_std_2,low_std_2,excess_return_std_2,daily_return_std_2,open_std_2,relative_volume_std_2,high_low_range_std_2,high_std_2,volume_change_std_2
325,22,PLTR,11.908,2024-05-03,2024-05-07,1.7386542421885474,17.84044074916669,0.9386364933867734,1.5725277477324464,0.8519535588173475,0.9499808510880466,1.5976282093503182,2.6387676527263264,-0.6810427404583967,1.5655381946575742,2.4612695979017225,2.4377775235211936,18.985634266516133,1.9554628290779688,2.089423878147418,2.3112253009858703,1.996645052394592,1.8976046113304452,2.7410582804896904,1.2863310353078987,2.4100121887561574,2.5815260494020498,-1.0054698911102091,18.897297464677152,-2.5226486679934945,-0.7258854434674188,-2.6001576040426184,-2.470663910700321,-0.5078860811056152,1.2612071217387395,1.5180818003650067,-0.2953737832562187,-0.5061685623651869
