feature_index,feature_name,importance_score
0,log_volume_0,16.284
1,log_return_std_0,16.269
2,low_std_0,16.184
3,excess_return_std_0,28.48
4,daily_return_std_0,24.78
5,open_std_0,16.298
6,relative_volume_std_0,28.608
7,high_low_range_std_0,24.669
8,high_std_0,16.288
9,volume_change_std_0,24.922
10,close_std_1,16.348
11,log_volume_1,16.197
12,log_return_std_1,16.394
13,low_std_1,16.324
14,excess_return_std_1,28.556
15,daily_return_std_1,28.517
16,open_std_1,28.482
17,relative_volume_std_1,16.43
18,high_low_range_std_1,28.475
19,high_std_1,24.932
20,volume_change_std_1,24.777
21,close_std_2,28.438
22,log_volume_2,28.534
23,log_return_std_2,28.431
24,low_std_2,24.929
25,excess_return_std_2,16.147
26,daily_return_std_2,16.292
27,open_std_2,16.196
28,relative_volume_std_2,28.479
29,high_low_range_std_2,24.837
30,high_std_2,16.283
31,volume_change_std_2,16.421
32,ticker,16.282
33,time_period_idx,16.343
