feature_index,feature_name,importance_score
0,high_std_0,50.391
1,low_std_0,22.932
2,close_std_0,49.007
3,daily_return_std_0,41.683
4,log_return_std_0,40.931
5,volume_change_std_0,93.582
6,relative_volume_std_0,49.765
7,log_volume_0,18.006
8,high_low_range_std_0,20.391
9,excess_return_std_0,31.857
10,open_std_1,51.992
11,high_std_1,33.697
12,low_std_1,43.935
13,close_std_1,19.475
14,daily_return_std_1,21.713
15,log_return_std_1,22.827
16,volume_change_std_1,32.937
17,relative_volume_std_1,46.153
18,log_volume_1,19.702
19,high_low_range_std_1,29.484
20,excess_return_std_1,21.507
21,open_std_2,19.862
22,high_std_2,19.511
23,low_std_2,49.03
24,close_std_2,32.264
25,daily_return_std_2,18.061
26,log_return_std_2,18.079
27,volume_change_std_2,19.837
28,relative_volume_std_2,31.849
29,log_volume_2,19.658
30,high_low_range_std_2,22.248
31,excess_return_std_2,18.625
