feature_index,feature_name,importance_score
0,log_volume_0,16.028
1,log_return_std_0,16.334
2,low_std_0,28.438
3,excess_return_std_0,28.326
4,daily_return_std_0,28.494
5,open_std_0,28.549
6,relative_volume_std_0,15.684
7,high_low_range_std_0,28.601
8,high_std_0,16.471
9,volume_change_std_0,28.631
10,close_std_1,16.045
11,log_volume_1,16.377
12,log_return_std_1,28.478
13,low_std_1,24.804
14,excess_return_std_1,16.128
15,daily_return_std_1,16.227
16,open_std_1,16.308
17,relative_volume_std_1,24.702
18,high_low_range_std_1,16.326
19,high_std_1,28.433
20,volume_change_std_1,16.451
21,close_std_2,15.644
22,log_volume_2,28.478
23,log_return_std_2,24.828
24,low_std_2,16.344
25,excess_return_std_2,24.863
26,daily_return_std_2,24.882
27,open_std_2,16.199
28,relative_volume_std_2,16.367
29,high_low_range_std_2,24.786
30,high_std_2,24.81
31,volume_change_std_2,28.572
32,ticker,16.363
33,time_period_idx,16.214
