feature_index,feature_name,importance_score
0,High_0,35.344
1,Low_0,23.415
2,Open_0,35.457
3,Volume_0,48.53
4,daily_return_0,42.123
5,log_return_0,23.33
6,volume_change_0,23.211
7,relative_volume_0,42.217
8,high_low_range_0,35.492
9,excess_return_0,41.442
10,daily_return_zscore_0,23.541
11,log_return_zscore_0,23.669
12,volume_change_zscore_0,22.768
13,relative_volume_zscore_0,35.379
14,log_volume_0,41.895
15,Close_1,23.512
16,High_1,22.903
17,Low_1,22.633
18,Open_1,35.523
19,Volume_1,23.476
20,daily_return_1,22.628
21,log_return_1,35.35
22,volume_change_1,22.887
23,relative_volume_1,35.513
24,high_low_range_1,41.882
25,excess_return_1,23.65
26,daily_return_zscore_1,23.699
27,log_return_zscore_1,35.472
28,volume_change_zscore_1,23.338
29,relative_volume_zscore_1,23.07
30,log_volume_1,41.949
31,Close_2,35.378
32,High_2,23.271
33,Low_2,35.42
34,Open_2,23.506
35,Volume_2,42.729
36,daily_return_2,23.45
37,log_return_2,35.145
38,volume_change_2,35.553
39,relative_volume_2,22.553
40,high_low_range_2,23.011
41,excess_return_2,42.051
42,daily_return_zscore_2,41.994
43,log_return_zscore_2,23.495
44,volume_change_zscore_2,22.76
45,relative_volume_zscore_2,42.156
46,log_volume_2,23.517
