feature_index,feature_name,importance_score
0,High_0,35.603
1,Low_0,23.427
2,Open_0,23.378
3,Volume_0,23.653
4,daily_return_0,42.334
5,log_return_0,22.879
6,volume_change_0,35.345
7,relative_volume_0,35.69
8,high_low_range_0,35.586
9,excess_return_0,23.728
10,daily_return_zscore_0,42.165
11,log_return_zscore_0,42.256
12,volume_change_zscore_0,23.649
13,relative_volume_zscore_0,41.557
14,log_volume_0,23.523
15,Close_1,35.532
16,High_1,35.696
17,Low_1,23.162
18,Open_1,23.636
19,Volume_1,53.34
20,daily_return_1,35.478
21,log_return_1,23.727
22,volume_change_1,35.564
23,relative_volume_1,23.591
24,high_low_range_1,42.073
25,excess_return_1,23.191
26,daily_return_zscore_1,23.135
27,log_return_zscore_1,23.352
28,volume_change_zscore_1,23.542
29,relative_volume_zscore_1,42.072
30,log_volume_1,35.132
31,Close_2,23.694
32,High_2,23.782
33,Low_2,23.657
34,Open_2,42.112
35,Volume_2,53.401
36,daily_return_2,42.09
37,log_return_2,23.497
38,volume_change_2,42.153
39,relative_volume_2,22.887
40,high_low_range_2,23.694
41,excess_return_2,35.64
42,daily_return_zscore_2,23.552
43,log_return_zscore_2,23.26
44,volume_change_zscore_2,35.487
45,relative_volume_zscore_2,23.566
46,log_volume_2,35.357
