feature_index,feature_name,importance_score
0,log_volume_0,16.455
1,log_return_std_0,16.019
2,low_std_0,28.422
3,excess_return_std_0,24.892
4,daily_return_std_0,28.29
5,open_std_0,16.01
6,relative_volume_std_0,16.51
7,high_low_range_std_0,16.186
8,high_std_0,28.452
9,volume_change_std_0,28.567
10,close_std_1,28.568
11,log_volume_1,16.204
12,log_return_std_1,16.405
13,low_std_1,15.927
14,excess_return_std_1,24.959
15,daily_return_std_1,24.839
16,open_std_1,16.482
17,relative_volume_std_1,16.223
18,high_low_range_std_1,24.835
19,high_std_1,24.943
20,volume_change_std_1,28.536
21,close_std_2,16.004
22,log_volume_2,24.817
23,log_return_std_2,28.618
24,low_std_2,16.382
25,excess_return_std_2,28.643
26,daily_return_std_2,24.797
27,open_std_2,16.018
28,relative_volume_std_2,28.567
29,high_low_range_std_2,16.508
30,high_std_2,16.042
31,volume_change_std_2,28.337
32,ticker,16.268
33,time_period_idx,16.529
