feature_index,feature_name,importance_score
0,High_0,35.808
1,Low_0,23.751
2,Open_0,35.842
3,Volume_0,46.062
4,daily_return_0,35.868
5,log_return_0,35.372
6,volume_change_0,23.991
7,relative_volume_0,23.833
8,high_low_range_0,23.863
9,excess_return_0,23.16
10,daily_return_zscore_0,47.171
11,log_return_zscore_0,24.025
12,volume_change_zscore_0,23.943
13,relative_volume_zscore_0,23.946
14,log_volume_0,42.597
15,Close_1,35.962
16,High_1,23.796
17,Low_1,23.053
18,Open_1,23.875
19,Volume_1,60.868
20,daily_return_1,23.71
21,log_return_1,35.71
22,volume_change_1,36.056
23,relative_volume_1,23.665
24,high_low_range_1,23.902
25,excess_return_1,23.575
26,daily_return_zscore_1,36.042
27,log_return_zscore_1,23.927
28,volume_change_zscore_1,44.418
29,relative_volume_zscore_1,23.581
30,log_volume_1,23.589
31,Close_2,35.878
32,High_2,42.392
33,Low_2,42.606
34,Open_2,23.86
35,Volume_2,63.743
36,daily_return_2,23.488
37,log_return_2,23.264
38,volume_change_2,35.873
39,relative_volume_2,41.816
40,high_low_range_2,35.716
41,excess_return_2,23.619
42,daily_return_zscore_2,45.241
43,log_return_zscore_2,43.696
44,volume_change_zscore_2,23.717
45,relative_volume_zscore_2,24.004
46,log_volume_2,35.841
