feature_index,feature_name,importance_score
0,log_volume_0,28.473
1,log_return_std_0,28.453
2,low_std_0,16.037
3,excess_return_std_0,28.416
4,daily_return_std_0,16.466
5,open_std_0,16.298
6,relative_volume_std_0,24.856
7,high_low_range_std_0,28.518
8,high_std_0,16.421
9,volume_change_std_0,16.238
10,close_std_1,25.01
11,log_volume_1,16.439
12,log_return_std_1,16.339
13,low_std_1,24.786
14,excess_return_std_1,24.996
15,daily_return_std_1,16.321
16,open_std_1,28.441
17,relative_volume_std_1,16.38
18,high_low_range_std_1,28.553
19,high_std_1,16.003
20,volume_change_std_1,16.38
21,close_std_2,24.572
22,log_volume_2,28.548
23,log_return_std_2,28.622
24,low_std_2,28.451
25,excess_return_std_2,28.525
26,daily_return_std_2,16.152
27,open_std_2,16.043
28,relative_volume_std_2,24.777
29,high_low_range_std_2,16.416
30,high_std_2,24.786
31,volume_change_std_2,16.283
32,ticker,16.347
33,time_period_idx,15.871
