feature_index,feature_name,importance_score
0,High_0,42.015
1,Low_0,35.558
2,Open_0,23.257
3,Volume_0,49.221
4,daily_return_0,23.296
5,log_return_0,42.041
6,volume_change_0,23.489
7,relative_volume_0,35.217
8,high_low_range_0,41.948
9,excess_return_0,35.534
10,daily_return_zscore_0,42.139
11,log_return_zscore_0,22.95
12,volume_change_zscore_0,35.207
13,relative_volume_zscore_0,35.57
14,log_volume_0,22.726
15,Close_1,35.562
16,High_1,35.541
17,Low_1,35.546
18,Open_1,22.658
19,Volume_1,42.595
20,daily_return_1,23.195
21,log_return_1,35.363
22,volume_change_1,23.4
23,relative_volume_1,23.39
24,high_low_range_1,22.562
25,excess_return_1,23.302
26,daily_return_zscore_1,22.987
27,log_return_zscore_1,23.474
28,volume_change_zscore_1,23.367
29,relative_volume_zscore_1,23.323
30,log_volume_1,41.504
31,Close_2,23.451
32,High_2,23.1
33,Low_2,23.372
34,Open_2,42.046
35,Volume_2,43.171
36,daily_return_2,42.042
37,log_return_2,41.936
38,volume_change_2,35.483
39,relative_volume_2,35.542
40,high_low_range_2,23.147
41,excess_return_2,23.213
42,daily_return_zscore_2,23.435
43,log_return_zscore_2,23.414
44,volume_change_zscore_2,22.981
45,relative_volume_zscore_2,23.255
46,log_volume_2,35.202
