feature_index,feature_name,importance_score
0,high_std_0,21.549
1,low_std_0,31.788
2,close_std_0,19.664
3,daily_return_std_0,22.263
4,log_return_std_0,21.536
5,volume_change_std_0,21.902
6,relative_volume_std_0,29.122
7,log_volume_0,19.787
8,high_low_range_std_0,22.604
9,excess_return_std_0,30.43
10,open_std_1,62.121
11,high_std_1,119.568
12,low_std_1,35.565
13,close_std_1,31.303
14,daily_return_std_1,18.558
15,log_return_std_1,18.489
16,volume_change_std_1,21.581
17,relative_volume_std_1,19.463
18,log_volume_1,17.597
19,high_low_range_std_1,19.37
20,excess_return_std_1,20.078
21,open_std_2,63.352
22,high_std_2,56.693
23,low_std_2,67.197
24,close_std_2,47.868
25,daily_return_std_2,22.315
26,log_return_std_2,30.841
27,volume_change_std_2,95.775
28,relative_volume_std_2,78.968
29,log_volume_2,45.215
30,high_low_range_std_2,22.705
31,excess_return_std_2,39.494
