index,subsequence_idx,score,start_date,end_date
2,2,2.130280455761773,2023-01-20,2023-01-24
21,21,1.5320825300012253,2023-02-16,2023-02-21
22,22,3.1038095055113257,2023-02-17,2023-02-22
23,23,2.2935118022663796,2023-02-21,2023-02-23
36,36,1.6670117144785166,2023-03-10,2023-03-14
37,37,1.5713084332026612,2023-03-13,2023-03-15
38,38,1.7874924826581386,2023-03-14,2023-03-16
82,82,2.9177441539633504,2023-05-16,2023-05-18
83,83,3.381310267137831,2023-05-17,2023-05-19
84,84,2.678784970848791,2023-05-18,2023-05-22
112,112,1.660663401704163,2023-06-29,2023-07-03
113,113,1.655852145913579,2023-06-30,2023-07-05
136,136,1.6496896828230625,2023-08-03,2023-08-07
144,144,2.0494423663435124,2023-08-15,2023-08-17
207,207,2.5183691847977308,2023-11-13,2023-11-15
208,208,6.22291563615275,2023-11-14,2023-11-16
209,209,4.357685689922354,2023-11-15,2023-11-17
226,226,1.5947839345288195,2023-12-11,2023-12-13
227,227,1.681908537129356,2023-12-12,2023-12-14
228,228,2.6934850545427564,2023-12-13,2023-12-15
271,271,2.4960309114557733,2024-02-15,2024-02-20
272,272,2.2733498921916295,2024-02-16,2024-02-21
273,273,2.0668595269399264,2024-02-20,2024-02-22
290,290,1.541395032528071,2024-03-14,2024-03-18
291,291,1.6636516599950917,2024-03-15,2024-03-19
318,318,1.689453430166063,2024-04-24,2024-04-26
332,332,2.9971684087630215,2024-05-14,2024-05-16
333,333,2.088712749161868,2024-05-15,2024-05-17
358,358,2.526151541317114,2024-06-21,2024-06-25
359,359,1.8235398011272486,2024-06-24,2024-06-26
385,385,2.0599086962551265,2024-07-31,2024-08-02
386,386,1.9788690182422086,2024-08-01,2024-08-05
394,394,1.6070088588698088,2024-08-13,2024-08-15
396,396,1.7833370208335197,2024-08-15,2024-08-19
452,452,2.21233294223048,2024-11-04,2024-11-06
454,454,2.196252559111442,2024-11-06,2024-11-08
481,481,1.8667394907340873,2024-12-16,2024-12-18
483,483,1.6236138597211747,2024-12-18,2024-12-20
484,484,1.6082574162943402,2024-12-19,2024-12-23
485,485,1.598629524529838,2024-12-20,2024-12-24
486,486,1.7203267769823072,2024-12-23,2024-12-26
522,522,1.8039960912584847,2025-02-18,2025-02-20
523,523,1.6365520654259185,2025-02-19,2025-02-21
