feature_index,feature_name,importance_score
0,log_volume_0,16.24
1,log_return_std_0,16.241
2,low_std_0,16.211
3,excess_return_std_0,16.014
4,daily_return_std_0,28.475
5,open_std_0,24.865
6,relative_volume_std_0,28.49
7,high_low_range_std_0,24.943
8,high_std_0,28.575
9,volume_change_std_0,28.326
10,close_std_1,16.029
11,log_volume_1,28.594
12,log_return_std_1,16.341
13,low_std_1,28.689
14,excess_return_std_1,24.905
15,daily_return_std_1,28.43
16,open_std_1,24.955
17,relative_volume_std_1,24.905
18,high_low_range_std_1,28.55
19,high_std_1,24.72
20,volume_change_std_1,28.508
21,close_std_2,16.093
22,log_volume_2,16.432
23,log_return_std_2,15.982
24,low_std_2,28.363
25,excess_return_std_2,16.118
26,daily_return_std_2,16.334
27,open_std_2,24.919
28,relative_volume_std_2,16.452
29,high_low_range_std_2,15.978
30,high_std_2,16.155
31,volume_change_std_2,16.366
32,ticker,16.431
33,time_period_idx,16.43
