feature_index,feature_name,importance_score
0,log_volume_0,28.423
1,log_return_std_0,16.118
2,low_std_0,16.02
3,excess_return_std_0,24.83
4,daily_return_std_0,24.962
5,open_std_0,28.591
6,relative_volume_std_0,16.355
7,high_low_range_std_0,28.497
8,high_std_0,24.859
9,volume_change_std_0,16.501
10,close_std_1,16.374
11,log_volume_1,16.027
12,log_return_std_1,16.222
13,low_std_1,28.545
14,excess_return_std_1,28.621
15,daily_return_std_1,24.75
16,open_std_1,15.925
17,relative_volume_std_1,24.967
18,high_low_range_std_1,16.384
19,high_std_1,24.869
20,volume_change_std_1,28.406
21,close_std_2,28.45
22,log_volume_2,28.368
23,log_return_std_2,16.173
24,low_std_2,16.132
25,excess_return_std_2,16.28
26,daily_return_std_2,16.259
27,open_std_2,16.392
28,relative_volume_std_2,28.49
29,high_low_range_std_2,16.377
30,high_std_2,16.017
31,volume_change_std_2,24.7
32,ticker,16.223
33,time_period_idx,28.609
