feature_index,feature_name,importance_score
0,high_std_0,21.077
1,low_std_0,29.833
2,close_std_0,30.508
3,daily_return_std_0,31.066
4,log_return_std_0,29.25
5,volume_change_std_0,30.95
6,relative_volume_std_0,55.32
7,log_volume_0,17.896
8,high_low_range_std_0,88.247
9,excess_return_std_0,20.633
10,open_std_1,30.988
11,high_std_1,21.211
12,low_std_1,22.31
13,close_std_1,51.896
14,daily_return_std_1,21.138
15,log_return_std_1,40.195
16,volume_change_std_1,61.177
17,relative_volume_std_1,34.866
18,log_volume_1,17.128
19,high_low_range_std_1,69.114
20,excess_return_std_1,42.265
21,open_std_2,20.484
22,high_std_2,21.844
23,low_std_2,41.287
24,close_std_2,44.709
25,daily_return_std_2,20.135
26,log_return_std_2,20.485
27,volume_change_std_2,20.388
28,relative_volume_std_2,21.265
29,log_volume_2,19.075
30,high_low_range_std_2,19.984
31,excess_return_std_2,19.705
