index,subsequence_idx,score,start_date,end_date
14,14,4.0434493063239385,2024-05-10,2024-05-14
23,23,1.3439069874394123,2024-06-20,2024-06-24
36,36,1.5105601629147947,2024-08-07,2024-08-09
41,41,1.0992064132128763,2024-08-28,2024-08-30
60,60,3.3661613872262803,2024-11-08,2024-11-12
85,85,11.052958524319303,2025-02-21,2025-02-25
86,86,1.0403092203871678,2025-02-26,2025-02-28
125,125,1.2340924209157742,2023-08-15,2023-08-17
138,138,1.8320314902703871,2023-02-13,2023-02-15
172,172,1.9949665834202732,2024-02-14,2024-02-16
