feature_index,feature_name,importance_score
0,log_volume_0,16.288
1,log_return_std_0,16.302
2,low_std_0,16.156
3,excess_return_std_0,16.447
4,daily_return_std_0,28.42
5,open_std_0,16.34
6,relative_volume_std_0,28.551
7,high_low_range_std_0,24.957
8,high_std_0,16.373
9,volume_change_std_0,24.717
10,close_std_1,16.489
11,log_volume_1,24.942
12,log_return_std_1,15.958
13,low_std_1,24.724
14,excess_return_std_1,28.545
15,daily_return_std_1,15.885
16,open_std_1,28.41
17,relative_volume_std_1,16.477
18,high_low_range_std_1,16.116
19,high_std_1,24.871
20,volume_change_std_1,28.526
21,close_std_2,16.508
22,log_volume_2,24.842
23,log_return_std_2,28.411
24,low_std_2,15.848
25,excess_return_std_2,28.493
26,daily_return_std_2,28.686
27,open_std_2,16.401
28,relative_volume_std_2,15.89
29,high_low_range_std_2,16.376
30,high_std_2,28.512
31,volume_change_std_2,16.336
32,ticker,28.446
33,time_period_idx,24.689
