feature_index,feature_name,importance_score
0,High_0,35.457
1,Low_0,35.925
2,Open_0,35.889
3,Volume_0,62.405
4,daily_return_0,23.424
5,log_return_0,23.989
6,volume_change_0,35.935
7,relative_volume_0,23.802
8,high_low_range_0,22.69
9,excess_return_0,23.706
10,daily_return_zscore_0,23.292
11,log_return_zscore_0,23.733
12,volume_change_zscore_0,35.664
13,relative_volume_zscore_0,23.623
14,log_volume_0,22.823
15,Close_1,35.909
16,High_1,23.43
17,Low_1,23.104
18,Open_1,23.858
19,Volume_1,44.083
20,daily_return_1,22.871
21,log_return_1,35.223
22,volume_change_1,35.922
23,relative_volume_1,42.187
24,high_low_range_1,23.76
25,excess_return_1,35.828
26,daily_return_zscore_1,42.417
27,log_return_zscore_1,23.207
28,volume_change_zscore_1,42.39
29,relative_volume_zscore_1,23.279
30,log_volume_1,42.501
31,Close_2,42.481
32,High_2,23.915
33,Low_2,23.925
34,Open_2,23.311
35,Volume_2,59.326
36,daily_return_2,23.754
37,log_return_2,35.641
38,volume_change_2,23.729
39,relative_volume_2,42.458
40,high_low_range_2,23.883
41,excess_return_2,35.862
42,daily_return_zscore_2,23.517
43,log_return_zscore_2,23.518
44,volume_change_zscore_2,41.635
45,relative_volume_zscore_2,35.582
46,log_volume_2,42.472
