feature_index,feature_name,importance_score
0,log_volume_0,16.325
1,log_return_std_0,28.527
2,low_std_0,16.415
3,excess_return_std_0,28.595
4,daily_return_std_0,28.658
5,open_std_0,16.394
6,relative_volume_std_0,16.086
7,high_low_range_std_0,28.509
8,high_std_0,16.373
9,volume_change_std_0,16.445
10,close_std_1,28.555
11,log_volume_1,16.378
12,log_return_std_1,24.847
13,low_std_1,24.867
14,excess_return_std_1,28.538
15,daily_return_std_1,16.069
16,open_std_1,16.301
17,relative_volume_std_1,28.344
18,high_low_range_std_1,16.067
19,high_std_1,24.933
20,volume_change_std_1,15.965
21,close_std_2,28.462
22,log_volume_2,15.841
23,log_return_std_2,24.687
24,low_std_2,28.454
25,excess_return_std_2,24.923
26,daily_return_std_2,16.393
27,open_std_2,24.737
28,relative_volume_std_2,16.258
29,high_low_range_std_2,16.391
30,high_std_2,28.358
31,volume_change_std_2,15.816
32,ticker,24.945
33,time_period_idx,16.103
