index,subsequence_idx,score,start_date,end_date
10,10,3.8777296020138263,2023-03-02,2023-03-06
18,18,2.6318456377271797,2023-04-05,2023-04-10
30,30,1.5250742754409525,2023-05-26,2023-05-31
34,34,1.772344435966657,2023-06-14,2023-06-16
55,55,1.7908233354763972,2023-09-14,2023-09-18
58,58,2.7285178345155185,2023-09-27,2023-09-29
60,60,1.51958794152756,2023-10-05,2023-10-09
76,76,3.8344216539169675,2023-12-13,2023-12-15
95,95,3.5243929164198367,2024-03-07,2024-03-11
114,114,2.769471001230868,2024-05-29,2024-05-31
119,119,2.53448210175995,2024-06-20,2024-06-24
134,134,1.8938306688426647,2024-08-23,2024-08-27
140,140,1.5341783122018529,2024-09-19,2024-09-23
160,160,2.007492116038788,2024-12-13,2024-12-17
161,161,1.5700252389261962,2024-12-18,2024-12-20
174,174,1.5351412408345129,2025-02-18,2025-02-20
178,178,2.024266624880623,2025-03-06,2025-03-10
