feature_index,feature_name,importance_score
0,High_0,23.211
1,Low_0,23.978
2,Open_0,23.859
3,Volume_0,46.472
4,daily_return_0,23.764
5,log_return_0,23.661
6,volume_change_0,35.699
7,relative_volume_0,35.97
8,high_low_range_0,23.131
9,excess_return_0,36.175
10,daily_return_zscore_0,24.126
11,log_return_zscore_0,42.258
12,volume_change_zscore_0,42.652
13,relative_volume_zscore_0,23.364
14,log_volume_0,41.84
15,Close_1,22.842
16,High_1,36.038
17,Low_1,23.401
18,Open_1,23.31
19,Volume_1,170.612
20,daily_return_1,35.588
21,log_return_1,23.577
22,volume_change_1,35.673
23,relative_volume_1,23.385
24,high_low_range_1,35.612
25,excess_return_1,23.57
26,daily_return_zscore_1,35.926
27,log_return_zscore_1,42.318
28,volume_change_zscore_1,42.618
29,relative_volume_zscore_1,23.725
30,log_volume_1,35.931
31,Close_2,24.158
32,High_2,42.539
33,Low_2,23.461
34,Open_2,23.018
35,Volume_2,170.017
36,daily_return_2,36.08
37,log_return_2,36.012
38,volume_change_2,44.871
39,relative_volume_2,44.974
40,high_low_range_2,24.047
41,excess_return_2,23.541
42,daily_return_zscore_2,23.742
43,log_return_zscore_2,23.772
44,volume_change_zscore_2,36.179
45,relative_volume_zscore_2,23.977
46,log_volume_2,23.758
