feature_index,feature_name,importance_score
0,High_0,41.547
1,Low_0,23.273
2,Open_0,35.506
3,Volume_0,53.68
4,daily_return_0,22.793
5,log_return_0,35.649
6,volume_change_0,35.458
7,relative_volume_0,35.78
8,high_low_range_0,42.204
9,excess_return_0,23.163
10,daily_return_zscore_0,35.647
11,log_return_zscore_0,23.351
12,volume_change_zscore_0,35.558
13,relative_volume_zscore_0,42.39
14,log_volume_0,22.99
15,Close_1,23.397
16,High_1,35.727
17,Low_1,23.648
18,Open_1,35.776
19,Volume_1,145.779
20,daily_return_1,23.294
21,log_return_1,23.266
22,volume_change_1,23.752
23,relative_volume_1,23.537
24,high_low_range_1,35.226
25,excess_return_1,42.243
26,daily_return_zscore_1,23.335
27,log_return_zscore_1,35.56
28,volume_change_zscore_1,22.938
29,relative_volume_zscore_1,23.336
30,log_volume_1,23.62
31,Close_2,22.701
32,High_2,23.219
33,Low_2,23.522
34,Open_2,35.58
35,Volume_2,160.995
36,daily_return_2,23.666
37,log_return_2,42.241
38,volume_change_2,42.121
39,relative_volume_2,23.566
40,high_low_range_2,23.672
41,excess_return_2,35.748
42,daily_return_zscore_2,42.246
43,log_return_zscore_2,22.514
44,volume_change_zscore_2,42.32
45,relative_volume_zscore_2,23.822
46,log_volume_2,23.749
