feature_index,feature_name,importance_score
0,High_0,24.441
1,Low_0,36.106
2,Open_0,24.434
3,Volume_0,202.124
4,daily_return_0,42.759
5,log_return_0,23.864
6,volume_change_0,23.563
7,relative_volume_0,36.015
8,high_low_range_0,23.999
9,excess_return_0,35.84
10,daily_return_zscore_0,24.411
11,log_return_zscore_0,35.914
12,volume_change_zscore_0,43.402
13,relative_volume_zscore_0,23.533
14,log_volume_0,23.763
15,Close_1,36.304
16,High_1,36.277
17,Low_1,36.305
18,Open_1,36.311
19,Volume_1,76.088
20,daily_return_1,23.43
21,log_return_1,36.176
22,volume_change_1,24.064
23,relative_volume_1,23.793
24,high_low_range_1,24.279
25,excess_return_1,23.48
26,daily_return_zscore_1,24.326
27,log_return_zscore_1,23.899
28,volume_change_zscore_1,24.22
29,relative_volume_zscore_1,35.984
30,log_volume_1,23.68
31,Close_2,42.965
32,High_2,42.944
33,Low_2,42.928
34,Open_2,24.25
35,Volume_2,207.177
36,daily_return_2,42.589
37,log_return_2,36.269
38,volume_change_2,24.08
39,relative_volume_2,24.072
40,high_low_range_2,24.242
41,excess_return_2,41.969
42,daily_return_zscore_2,24.457
43,log_return_zscore_2,36.306
44,volume_change_zscore_2,43.232
45,relative_volume_zscore_2,24.232
46,log_volume_2,24.014
