feature_index,feature_name,importance_score
0,high_std_0,19.182
1,low_std_0,19.51
2,close_std_0,21.171
3,daily_return_std_0,22.534
4,log_return_std_0,21.304
5,volume_change_std_0,34.051
6,relative_volume_std_0,45.434
7,log_volume_0,19.797
8,high_low_range_std_0,22.446
9,excess_return_std_0,23.846
10,open_std_1,51.956
11,high_std_1,23.894
12,low_std_1,22.372
13,close_std_1,32.443
14,daily_return_std_1,21.251
15,log_return_std_1,21.198
16,volume_change_std_1,37.164
17,relative_volume_std_1,42.064
18,log_volume_1,21.305
19,high_low_range_std_1,42.168
20,excess_return_std_1,23.43
21,open_std_2,20.839
22,high_std_2,119.972
23,low_std_2,77.945
24,close_std_2,88.255
25,daily_return_std_2,30.138
26,log_return_std_2,29.269
27,volume_change_std_2,32.748
28,relative_volume_std_2,34.546
29,log_volume_2,19.881
30,high_low_range_std_2,48.052
31,excess_return_std_2,50.847
