index,subsequence_idx,score,start_date,end_date
14,14,2.40661,2023-02-07,2023-02-09
36,36,1.87729,2023-03-10,2023-03-14
61,61,2.07771,2023-04-17,2023-04-19
62,62,2.10615,2023-04-18,2023-04-20
67,67,2.23052,2023-04-25,2023-04-27
92,92,1.97398,2023-05-31,2023-06-02
102,102,2.65018,2023-06-14,2023-06-16
103,103,2.32953,2023-06-15,2023-06-20
104,104,2.27332,2023-06-16,2023-06-21
113,113,1.89963,2023-06-30,2023-07-05
144,144,2.11101,2023-08-15,2023-08-17
145,145,1.90033,2023-08-16,2023-08-18
158,158,2.17009,2023-09-05,2023-09-07
159,159,1.94422,2023-09-06,2023-09-08
188,188,2.17849,2023-10-17,2023-10-19
189,189,1.96755,2023-10-18,2023-10-20
216,216,2.3863,2023-11-27,2023-11-29
217,217,2.06067,2023-11-28,2023-11-30
229,229,1.85178,2023-12-14,2023-12-18
230,230,1.89964,2023-12-15,2023-12-19
259,259,2.27959,2024-01-30,2024-02-01
260,260,2.34025,2024-01-31,2024-02-02
261,261,1.87661,2024-02-01,2024-02-05
273,273,2.02738,2024-02-20,2024-02-22
279,279,2.30383,2024-02-28,2024-03-01
280,280,2.31602,2024-02-29,2024-03-04
289,289,1.95512,2024-03-13,2024-03-15
290,290,1.94949,2024-03-14,2024-03-18
301,301,1.84658,2024-04-01,2024-04-03
302,302,2.23083,2024-04-02,2024-04-04
318,318,1.85106,2024-04-24,2024-04-26
342,342,1.84411,2024-05-29,2024-05-31
343,343,2.27055,2024-05-30,2024-06-03
344,344,2.22126,2024-05-31,2024-06-04
361,361,2.27427,2024-06-26,2024-06-28
362,362,2.76644,2024-06-27,2024-07-01
363,363,2.37618,2024-06-28,2024-07-02
406,406,1.96547,2024-08-29,2024-09-03
408,408,2.31376,2024-09-03,2024-09-05
412,412,2.32267,2024-09-09,2024-09-11
413,413,2.23298,2024-09-10,2024-09-12
436,436,2.19325,2024-10-11,2024-10-15
437,437,2.42876,2024-10-14,2024-10-16
481,481,1.99057,2024-12-16,2024-12-18
482,482,1.97127,2024-12-17,2024-12-19
483,483,2.05127,2024-12-18,2024-12-20
484,484,1.94665,2024-12-19,2024-12-23
494,494,2.18785,2025-01-06,2025-01-08
495,495,2.31718,2025-01-07,2025-01-10
