feature_index,feature_name,importance_score
0,High_0,21.532
1,Low_0,22.103
2,Open_0,21.769
3,Volume_0,39.639
4,daily_return_0,21.071
5,log_return_0,39.117
6,volume_change_0,32.952
7,relative_volume_0,39.136
8,high_low_range_0,32.931
9,daily_return_zscore_0,33.076
10,log_return_zscore_0,32.938
11,volume_change_zscore_0,21.966
12,relative_volume_zscore_0,21.746
13,log_volume_0,21.236
14,Close_1,22.202
15,High_1,21.625
16,Low_1,38.414
17,Open_1,33.029
18,Volume_1,39.441
19,daily_return_1,38.784
20,log_return_1,22.024
21,volume_change_1,32.871
22,relative_volume_1,21.855
23,high_low_range_1,21.897
24,daily_return_zscore_1,21.536
25,log_return_zscore_1,39.165
26,volume_change_zscore_1,32.981
27,relative_volume_zscore_1,22.178
28,log_volume_1,32.945
29,Close_2,33.062
30,High_2,32.838
31,Low_2,21.976
32,Open_2,22.006
33,Volume_2,45.886
34,daily_return_2,21.797
35,log_return_2,39.166
36,volume_change_2,21.991
37,relative_volume_2,21.317
38,high_low_range_2,22.026
39,daily_return_zscore_2,43.69
40,log_return_zscore_2,21.442
41,volume_change_zscore_2,21.459
42,relative_volume_zscore_2,43.713
43,log_volume_2,32.875
