feature_index,feature_name,importance_score
0,High_0,36.14
1,Low_0,23.708
2,Open_0,23.965
3,Volume_0,60.603
4,daily_return_0,22.823
5,log_return_0,23.522
6,volume_change_0,24.12
7,relative_volume_0,24.005
8,high_low_range_0,23.524
9,excess_return_0,23.891
10,daily_return_zscore_0,23.525
11,log_return_zscore_0,42.728
12,volume_change_zscore_0,42.654
13,relative_volume_zscore_0,23.589
14,log_volume_0,23.748
15,Close_1,23.955
16,High_1,23.693
17,Low_1,24.11
18,Open_1,35.246
19,Volume_1,68.793
20,daily_return_1,36.162
21,log_return_1,23.647
22,volume_change_1,42.782
23,relative_volume_1,23.559
24,high_low_range_1,41.86
25,excess_return_1,24.034
26,daily_return_zscore_1,42.881
27,log_return_zscore_1,36.163
28,volume_change_zscore_1,42.701
29,relative_volume_zscore_1,23.765
30,log_volume_1,24.126
31,Close_2,24.078
32,High_2,23.079
33,Low_2,24.079
34,Open_2,36.132
35,Volume_2,62.697
36,daily_return_2,36.159
37,log_return_2,23.978
38,volume_change_2,36.167
39,relative_volume_2,23.549
40,high_low_range_2,36.008
41,excess_return_2,35.789
42,daily_return_zscore_2,42.518
43,log_return_zscore_2,35.996
44,volume_change_zscore_2,36.082
45,relative_volume_zscore_2,36.086
46,log_volume_2,42.914
