feature_index,feature_name,importance_score
0,High_0,23.49
1,Low_0,23.138
2,Open_0,42.339
3,Volume_0,123.604
4,daily_return_0,23.681
5,log_return_0,35.396
6,volume_change_0,23.701
7,relative_volume_0,35.132
8,high_low_range_0,23.684
9,excess_return_0,42.281
10,daily_return_zscore_0,42.365
11,log_return_zscore_0,23.232
12,volume_change_zscore_0,23.635
13,relative_volume_zscore_0,23.464
14,log_volume_0,41.656
15,Close_1,23.553
16,High_1,23.425
17,Low_1,23.805
18,Open_1,23.692
19,Volume_1,140.351
20,daily_return_1,23.27
21,log_return_1,35.877
22,volume_change_1,23.613
23,relative_volume_1,23.348
24,high_low_range_1,23.824
25,excess_return_1,35.797
26,daily_return_zscore_1,23.788
27,log_return_zscore_1,23.255
28,volume_change_zscore_1,35.611
29,relative_volume_zscore_1,42.449
30,log_volume_1,35.065
31,Close_2,23.019
32,High_2,42.264
33,Low_2,23.698
34,Open_2,23.7
35,Volume_2,55.306
36,daily_return_2,36.018
37,log_return_2,35.536
38,volume_change_2,35.966
39,relative_volume_2,23.692
40,high_low_range_2,35.563
41,excess_return_2,23.02
42,daily_return_zscore_2,35.636
43,log_return_zscore_2,35.795
44,volume_change_zscore_2,42.367
45,relative_volume_zscore_2,42.13
46,log_volume_2,23.832
