feature_index,feature_name,importance_score
0,high_std_0,34.411
1,low_std_0,69.877
2,close_std_0,20.256
3,daily_return_std_0,34.941
4,log_return_std_0,42.223
5,volume_change_std_0,19.68
6,relative_volume_std_0,20.614
7,log_volume_0,17.524
8,high_low_range_std_0,62.43
9,excess_return_std_0,22.376
10,open_std_1,18.675
11,high_std_1,19.131
12,low_std_1,31.44
13,close_std_1,60.154
14,daily_return_std_1,31.123
15,log_return_std_1,33.828
16,volume_change_std_1,89.21
17,relative_volume_std_1,60.707
18,log_volume_1,19.106
19,high_low_range_std_1,23.868
20,excess_return_std_1,21.587
21,open_std_2,45.294
22,high_std_2,21.564
23,low_std_2,34.232
24,close_std_2,20.554
25,daily_return_std_2,22.402
26,log_return_std_2,39.669
27,volume_change_std_2,73.895
28,relative_volume_std_2,22.521
29,log_volume_2,19.776
30,high_low_range_std_2,21.527
31,excess_return_std_2,43.136
