feature_index,feature_name,importance_score
0,High_0,23.219
1,Low_0,23.722
2,Open_0,35.861
3,Volume_0,36.86
4,daily_return_0,35.574
5,log_return_0,23.455
6,volume_change_0,23.986
7,relative_volume_0,24.109
8,high_low_range_0,22.571
9,excess_return_0,23.912
10,daily_return_zscore_0,23.786
11,log_return_zscore_0,36.263
12,volume_change_zscore_0,24.132
13,relative_volume_zscore_0,56.295
14,log_volume_0,23.378
15,Close_1,35.975
16,High_1,35.42
17,Low_1,23.756
18,Open_1,23.357
19,Volume_1,51.668
20,daily_return_1,24.073
21,log_return_1,23.299
22,volume_change_1,36.077
23,relative_volume_1,24.154
24,high_low_range_1,23.657
25,excess_return_1,23.692
26,daily_return_zscore_1,46.678
27,log_return_zscore_1,23.611
28,volume_change_zscore_1,55.494
29,relative_volume_zscore_1,36.73
30,log_volume_1,23.993
31,Close_2,42.744
32,High_2,61.782
33,Low_2,61.659
34,Open_2,23.778
35,Volume_2,55.229
36,daily_return_2,24.101
37,log_return_2,23.894
38,volume_change_2,35.97
39,relative_volume_2,23.553
40,high_low_range_2,23.668
41,excess_return_2,35.791
42,daily_return_zscore_2,50.497
43,log_return_zscore_2,46.96
44,volume_change_zscore_2,47.367
45,relative_volume_zscore_2,36.151
46,log_volume_2,36.131
