index,subsequence_idx,score,start_date,end_date
20,20,1.676855064333417,2023-02-15,2023-02-17
21,21,2.13719192730225,2023-02-16,2023-02-21
22,22,1.7038823106923238,2023-02-17,2023-02-22
31,31,2.0809135510112586,2023-03-03,2023-03-07
68,68,2.3702303230648076,2023-04-26,2023-04-28
69,69,1.8883443755789493,2023-04-27,2023-05-01
82,82,1.6100208940637146,2023-05-16,2023-05-18
85,85,2.5582230532072523,2023-05-19,2023-05-23
86,86,2.2235748027980766,2023-05-22,2023-05-24
87,87,2.127783408791234,2023-05-23,2023-05-25
111,111,1.806458049243734,2023-06-28,2023-06-30
130,130,1.5609105480359438,2023-07-26,2023-07-28
164,164,1.609990743042519,2023-09-13,2023-09-15
165,165,2.101943444109362,2023-09-14,2023-09-18
168,168,1.867927352489127,2023-09-19,2023-09-21
169,169,1.6472692861266989,2023-09-20,2023-09-22
189,189,1.6705324570245523,2023-10-18,2023-10-20
193,193,2.87194496506563,2023-10-24,2023-10-26
194,194,2.5413063232619133,2023-10-25,2023-10-27
195,195,2.3926052736140324,2023-10-26,2023-10-30
227,227,1.8816881292358993,2023-12-12,2023-12-14
228,228,1.660439994661399,2023-12-13,2023-12-15
229,229,1.5615083136532104,2023-12-14,2023-12-18
258,258,1.6825823663809156,2024-01-29,2024-01-31
259,259,2.217337656899176,2024-01-30,2024-02-01
260,260,2.615611354206995,2024-01-31,2024-02-02
271,271,3.5024193690145102,2024-02-15,2024-02-20
272,272,2.5636091559610423,2024-02-16,2024-02-21
273,273,1.9588131791066767,2024-02-20,2024-02-22
321,321,2.524711700740876,2024-04-29,2024-05-01
322,322,2.0996860498933447,2024-04-30,2024-05-02
323,323,1.7880843057026503,2024-05-01,2024-05-03
339,339,1.713229643156469,2024-05-23,2024-05-28
340,340,1.5240123900784137,2024-05-24,2024-05-29
342,342,1.8275511464858452,2024-05-29,2024-05-31
369,369,1.5755596573587238,2024-07-09,2024-07-11
404,404,2.4336903766709215,2024-08-27,2024-08-29
405,405,2.516413538352542,2024-08-28,2024-08-30
406,406,2.110914643409561,2024-08-29,2024-09-03
448,448,4.048104971269406,2024-10-29,2024-10-31
449,449,3.1323733783280825,2024-10-30,2024-11-01
450,450,2.595355178317373,2024-10-31,2024-11-04
483,483,1.6861735926129815,2024-12-18,2024-12-20
508,508,2.192538274215882,2025-01-28,2025-01-30
510,510,1.6859611640536196,2025-01-30,2025-02-03
523,523,1.910369733899517,2025-02-19,2025-02-21
525,525,2.4684968641187273,2025-02-21,2025-02-25
530,530,1.577283843432848,2025-02-28,2025-03-04
