feature_index,feature_name,importance_score
0,log_volume_0,16.25
1,log_return_std_0,28.391
2,low_std_0,28.508
3,excess_return_std_0,28.52
4,daily_return_std_0,28.313
5,open_std_0,28.52
6,relative_volume_std_0,24.729
7,high_low_range_std_0,16.488
8,high_std_0,16.287
9,volume_change_std_0,28.434
10,close_std_1,16.021
11,log_volume_1,28.643
12,log_return_std_1,28.616
13,low_std_1,16.413
14,excess_return_std_1,24.922
15,daily_return_std_1,15.861
16,open_std_1,16.5
17,relative_volume_std_1,24.887
18,high_low_range_std_1,16.459
19,high_std_1,28.504
20,volume_change_std_1,15.928
21,close_std_2,16.507
22,log_volume_2,16.134
23,log_return_std_2,24.848
24,low_std_2,28.551
25,excess_return_std_2,16.291
26,daily_return_std_2,16.449
27,open_std_2,15.99
28,relative_volume_std_2,24.851
29,high_low_range_std_2,24.88
30,high_std_2,24.947
31,volume_change_std_2,16.505
32,ticker,16.369
33,time_period_idx,16.354
