feature_index,feature_name,importance_score
0,High_0,35.595
1,Low_0,23.246
2,Open_0,23.001
3,Volume_0,35.645
4,daily_return_0,23.613
5,log_return_0,23.058
6,volume_change_0,22.962
7,relative_volume_0,23.186
8,high_low_range_0,35.471
9,excess_return_0,23.386
10,daily_return_zscore_0,23.6
11,log_return_zscore_0,23.626
12,volume_change_zscore_0,22.957
13,relative_volume_zscore_0,23.655
14,log_volume_0,42.331
15,Close_1,23.122
16,High_1,22.251
17,Low_1,41.983
18,Open_1,23.526
19,Volume_1,44.838
20,daily_return_1,23.121
21,log_return_1,42.049
22,volume_change_1,41.457
23,relative_volume_1,35.564
24,high_low_range_1,35.648
25,excess_return_1,23.341
26,daily_return_zscore_1,23.614
27,log_return_zscore_1,22.793
28,volume_change_zscore_1,23.405
29,relative_volume_zscore_1,42.341
30,log_volume_1,35.607
31,Close_2,23.428
32,High_2,35.575
33,Low_2,23.516
34,Open_2,22.943
35,Volume_2,49.886
36,daily_return_2,42.048
37,log_return_2,35.656
38,volume_change_2,35.54
39,relative_volume_2,42.404
40,high_low_range_2,23.298
41,excess_return_2,42.146
42,daily_return_zscore_2,35.567
43,log_return_zscore_2,23.575
44,volume_change_zscore_2,42.105
45,relative_volume_zscore_2,35.135
46,log_volume_2,35.502
