index,subsequence_idx,score,start_date,end_date
3,3,2.02276,2023-01-23,2023-01-25
4,4,1.9636,2023-01-24,2023-01-26
5,5,1.82863,2023-01-25,2023-01-27
30,30,2.231,2023-03-02,2023-03-06
36,36,1.9245,2023-03-10,2023-03-14
37,37,2.09732,2023-03-13,2023-03-15
49,49,1.87936,2023-03-29,2023-03-31
50,50,2.06065,2023-03-30,2023-04-03
52,52,2.14543,2023-04-03,2023-04-05
53,53,2.08914,2023-04-04,2023-04-06
54,54,2.37874,2023-04-05,2023-04-10
75,75,2.01963,2023-05-05,2023-05-09
97,97,1.82206,2023-06-07,2023-06-09
116,116,2.05083,2023-07-06,2023-07-10
149,149,2.12791,2023-08-22,2023-08-24
150,150,1.9727,2023-08-23,2023-08-25
198,198,1.85857,2023-10-31,2023-11-02
242,242,1.897,2024-01-04,2024-01-08
244,244,1.86995,2024-01-08,2024-01-10
261,261,2.15767,2024-02-01,2024-02-05
262,262,2.40292,2024-02-02,2024-02-06
277,277,1.9475,2024-02-26,2024-02-28
278,278,1.88161,2024-02-27,2024-02-29
282,282,2.19397,2024-03-04,2024-03-06
298,298,2.40854,2024-03-26,2024-03-28
325,325,2.57055,2024-05-03,2024-05-07
326,326,2.55119,2024-05-06,2024-05-08
342,342,1.96937,2024-05-29,2024-05-31
387,387,1.84173,2024-08-02,2024-08-06
388,388,2.62707,2024-08-05,2024-08-07
389,389,2.15462,2024-08-06,2024-08-08
406,406,2.26953,2024-08-29,2024-09-03
410,410,1.85479,2024-09-05,2024-09-09
420,420,1.93385,2024-09-19,2024-09-23
421,421,2.01569,2024-09-20,2024-09-24
428,428,1.88608,2024-10-01,2024-10-03
451,451,2.06315,2024-11-01,2024-11-05
452,452,1.85646,2024-11-04,2024-11-06
483,483,2.25035,2024-12-18,2024-12-20
506,506,2.12213,2025-01-24,2025-01-28
507,507,1.9472,2025-01-27,2025-01-29
522,522,2.1204,2025-02-18,2025-02-20
