feature_index,feature_name,importance_score
0,High_0,23.426
1,Low_0,23.457
2,Open_0,23.504
3,Volume_0,51.506
4,daily_return_0,23.108
5,log_return_0,23.742
6,volume_change_0,35.532
7,relative_volume_0,35.509
8,high_low_range_0,22.85
9,excess_return_0,23.376
10,daily_return_zscore_0,41.939
11,log_return_zscore_0,35.456
12,volume_change_zscore_0,35.441
13,relative_volume_zscore_0,42.259
14,log_volume_0,23.553
15,Close_1,23.66
16,High_1,35.146
17,Low_1,22.919
18,Open_1,41.498
19,Volume_1,42.677
20,daily_return_1,23.155
21,log_return_1,35.445
22,volume_change_1,35.528
23,relative_volume_1,23.142
24,high_low_range_1,35.58
25,excess_return_1,23.545
26,daily_return_zscore_1,42.064
27,log_return_zscore_1,23.371
28,volume_change_zscore_1,41.843
29,relative_volume_zscore_1,35.394
30,log_volume_1,23.741
31,Close_2,42.013
32,High_2,42.028
33,Low_2,35.316
34,Open_2,35.558
35,Volume_2,46.372
36,daily_return_2,23.519
37,log_return_2,22.995
38,volume_change_2,23.317
39,relative_volume_2,35.548
40,high_low_range_2,23.342
41,excess_return_2,23.415
42,daily_return_zscore_2,22.668
43,log_return_zscore_2,23.477
44,volume_change_zscore_2,42.089
45,relative_volume_zscore_2,23.702
46,log_volume_2,23.705
