feature_index,feature_name,importance_score
0,log_volume_0,24.699
1,log_return_std_0,28.383
2,low_std_0,16.141
3,excess_return_std_0,16.151
4,daily_return_std_0,28.597
5,open_std_0,16.421
6,relative_volume_std_0,16.124
7,high_low_range_std_0,16.473
8,high_std_0,28.454
9,volume_change_std_0,24.845
10,close_std_1,28.562
11,log_volume_1,28.438
12,log_return_std_1,16.425
13,low_std_1,16.458
14,excess_return_std_1,16.077
15,daily_return_std_1,28.567
16,open_std_1,24.8
17,relative_volume_std_1,15.856
18,high_low_range_std_1,16.221
19,high_std_1,24.63
20,volume_change_std_1,24.952
21,close_std_2,24.869
22,log_volume_2,15.769
23,log_return_std_2,28.613
24,low_std_2,28.38
25,excess_return_std_2,16.288
26,daily_return_std_2,16.453
27,open_std_2,28.561
28,relative_volume_std_2,16.407
29,high_low_range_std_2,16.235
30,high_std_2,16.479
31,volume_change_std_2,28.445
32,ticker,24.991
33,time_period_idx,16.019
