index,subsequence_idx,score,start_date,end_date
235,235,2.1435638786740836,2023-03-03,2023-03-16
246,246,3.080826298918883,2023-03-06,2023-03-17
257,257,3.3230691466451514,2023-03-07,2023-03-20
268,268,2.7346511284631965,2023-03-08,2023-03-21
279,279,3.700866820691795,2023-03-09,2023-03-22
301,301,2.314292093138868,2023-03-13,2023-03-24
311,311,2.129055321727856,2024-07-23,2024-08-05
312,312,2.3264365558815188,2023-03-14,2023-03-27
313,313,2.3818605042229195,2024-07-24,2024-08-06
315,315,3.078957508704998,2024-07-26,2024-08-08
317,317,2.3211323559542754,2024-07-30,2024-08-12
318,318,2.8642183649684227,2024-07-31,2024-08-13
319,319,2.274096425843948,2024-08-01,2024-08-14
420,420,2.2381130836130185,2024-12-10,2024-12-23
421,421,2.2561193342627925,2024-12-11,2024-12-24
422,422,2.791529057079645,2024-12-12,2024-12-26
424,424,3.0424058343892475,2024-12-13,2024-12-27
425,425,2.5886310619969164,2024-12-16,2024-12-30
426,426,2.4251185765300423,2024-12-17,2024-12-31
427,427,2.7326896743450177,2024-12-18,2025-01-02
473,473,2.3654105269195904,2025-02-20,2025-03-05
474,474,2.400401851667492,2025-02-21,2025-03-06
476,476,3.0816959889797833,2025-02-25,2025-03-10
477,477,3.2641437421013215,2025-02-26,2025-03-11
478,478,3.5298534788204976,2025-02-27,2025-03-12
480,480,3.4895921273609565,2025-02-28,2025-03-13
481,481,2.3783976465479704,2025-03-03,2025-03-14
